MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgInterval	LifeTime	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IgnoreDmgRange
4309	陰風蝕骨	0	0	1	15		5				3603											1000	3	1																	
4310	陰風蝕骨_特效	0	0	1	15		30			24309														1						1											
4312	召喚毒蟲_靈蛇	0	0	0	30		5	1									5994							1																	
4314	召喚毒蟲_碧蟾	0	0	0	30		5	1									5995							1																	
4316	召喚毒蟲_赤蠍	0	0	0	30		5	1									5996							1																	
4318	召喚毒蟲_風蜈	0	0	0	30		5	1									5997							1																	
4320	召喚毒蟲_墨蜘	0	0	0	30		5	1									5998							1																	
4322	靈蛇普攻	0	0	0	3		3				34328																														
4323	靈蛇技能（致殘）	2	60	0	5		15	1		24323	34328									1				1																	
4324	碧蟾普攻	0	0	0	3		3				34328																														
4325	碧蟾技能（降木抗）	0	0	0	8		3				34328									1				1																	
4326	碧蟾技能（降木抗）_特效	0	0	0	8		30			24325										1				1						1											
4327	赤蠍普攻	0	0	0	3		3				34328																														
4328	赤蠍技能（會心一擊）	2	60	0	5		15	1		24328	34328									1				1																	
4329	風蜈普攻	0	0	0	3		3				34328																														
4330	風蜈技能（降閃避）	2	60	0	5		15	1		24330	34328									1				1																	
4332	墨蛛普攻	0	0	0	3		3				34328																														
4333	墨蛛技能（延毒時間）	2	60	0	5		15	1		24333	34328									1				1																	
4334	迷心蠱	0	0	0	10		5	1												1				1																	
4335	迷心蠱_子1	2	200	0	6		118			14336										1				1																	
4337	迷心蠱_子2	0	0	0	6		5	1												1				1																	
4339	萬蠱蝕心	0	0	1	20		5																	1																	
4340	萬蠱蝕心_子	0	0	1	20		5				34301											1000	3	1																	
4341	百毒穿心	0	0	0	64		2																																		
4342	百毒穿心_隊友	0	0	0	64		2																																		
4346	無形蠱_子	0	0	1	10		3	1			34328											1000	3	1		34007															
4351	五毒奇經_子1	0	0	0	10		5	1			34301											1000	3	1																	
4352	五毒奇經_子2	2	80	0	5		9	1		24346														1		34346															
4353	萬蠱蝕心_特效	0	0	1	15		45			24353														1						1											
4354	萬蠱天仙照	0	0	0	8		30			24354														1			50												1		
4355	萬蠱天仙照_子1	0	0	0	8		30			24354														1			100												1		
4356	萬蠱天仙照_子2	0	0	0	8		24			24354														1		34354															
4357	萬蠱天仙照_傷害	0	0	1	64		3				34302											1000	3	1																	
4360	萬蠱天仙照_爆炸特效1	0	0	0	8		30			34354														1			50												1		
4361	萬蠱天仙照_爆炸特效2	0	0	0	8		30			34354														1			100												1		
4401	藏劍劍法	0	0	0	9		3				34401			120			6005					1000	3	1																	
4402	藏劍劍法2	0	0	0	9		3				34401			120			6005					1000	3	1																	
4403	藏劍劍法3	0	0	0	10		3				34401			130			6005					1000	3	1																	
4404	藏劍劍法4	0	0	0	12		3				34401			160			6005					1000	3	1																	
4405	藏劍劍法5	0	0	0	12		3				34401			160			6005					1000	3	1																	
4406	九溪彌煙	1	250	1	12		5				166			50								1000	3	1																	
4409	平湖斷月_子	0	0	0	12		3				166											1000	3	1																	
4413	峰插雲景	0	0	1	19	3	118		1	24413														1					24414												
4414	峰插雲景_內圈傷害	0	0	1	19		5				3024											1000	3	1																	
4415	峰插雲景_外圈劍陣	0	0	1	20		110			24415	3024				1									1																	18
4416	峰插雲景_爆炸特效	0	0	1	19		45			24416					1									1						1											
4417	鶴歸孤山	0	0	0	64		2																	1																	
4419	鶴歸孤山_敵人	0	0	0	64		2																	1																	
4425	雲棲松_子1	1	80	1	6		10			24425	166										10	1000	3	1																	
4426	雲棲松_子2	0	0	1	20		15	1																1		14426															
4429	黃龍吐翠_子	0	0	1	15		3				3024											1000	3	1																	
4430	黃龍吐翠_特效	0	0	1	15		15			14425														1																	
4433	藏劍怒氣	0	0	0	64		5				166											1000	3	1																	
4434	藏劍怒氣_子	0	0	0	64		5				166											1000	3	1																	
4446	峰插雲景_子	0	0	1	15		5				3313													1																	
4501	長歌扇訣	1	120	0	5		6			24501	34501						6025				10	1000	3	1																	
4502	長歌扇訣2	1	120	0	5		6			24502	34501						6025				10	1000	3	1																	
4503	長歌扇訣3	1	120	0	5		6			24503	34501						6025				10	1000	3	1																	
4504	長歌扇訣4	1	120	0	5		6			24504	34504						6025				10	1000	3	1																	
4506	平沙雁落	1	30	0	18		30			24506				120										1																	
4507	平沙雁落_子	1	30	0	18		30				34504			20								1000	3	1																	
4508	雲生結海	3	100	1	24		120			24508														1																	
4510	雲生結海_隊友	3	100	1	24		15																	1																	
4512	清音長嘯	5	30	0	4		13	1		24512	34504										10	1000	3	1																	
4513	清音長嘯_子1	5	30	0	4		13	1		24513	34504										10	1000	3	1																	
4514	清音長嘯_子2	5	30	0	4		13	1		24516	34504										10	1000	3	1																	
4515	清音長嘯_子3	5	30	0	4		13	1		24515	34504										10	1000	3	1																	
4516	清音長嘯_子4	5	30	0	4		13	1		24514	34504										10	1000	3	1																	
4518	江逐月天	0	0	1	24		90			24518														1					34518												
4519	江逐月天_傷害	0	0	1	24		3				34519											1000	3	1																	
4520	江逐月天_buff	0	0	1	24		15				34508													1																	
4521	江逐月天_特效	0	0	1	24		30			24521														1																	
4523	夜引風嵐_子	0	0	1	20		3				34504											1000	3	1																	
4524	夜引風嵐_特效	0	0	1	20		45			14524												1000	3	1																	
4528	魔音纏繞_子	0	0	1	10		3	1			34519													1																	
4530	回夢逐光_回復	0	0	1	20		3	1			34104													1																	
4531	回夢逐光_狀態	0	0	1	20		3				34504													1																	
4532	回夢逐光_受傷	0	0	0	20		3															1000	3	1																	
4533	回夢逐光_致殘	0	0	0	20		3															1000	3	1																	
4534	回夢逐光_遲緩	0	0	0	20		3															1000	3	1																	
4535	回夢逐光_麻痹	0	0	0	20		3															1000	3	1																	
4536	回夢逐光_眩暈	0	0	0	20		3															1000	3	1																	
4537	回夢逐光_特效	0	0	0	20		45			14537														1																	
4542	陽春白雪_前2式禁療BUFF	1	120	0	5		5														10			1																	
4543	陽春白雪_後2式禁療BUFF	1	120	0	5		5														10			1																	
4544	長歌怒氣	0	0	0	64		5				166											1000	3	1																	
4545	長歌怒氣_子	0	0	0	64		5				166											1000	3	1																	
4553	雲生結海_子	0	0	1	24		3																	1																	
4559	中級·雲生結海_子	0	0	1	24		3																	1																	
4565	高級·雲生結海_子	0	0	1	24		3																	1																	
4566	雲生結海_傷害	0	0	1	24		3				34519													1																	
4570	江逐月天_拉回	0	0	1	24		3						1											1																	
4571	雲生結海_特效	0	0	1	24		30			14565														1																	
4802	任脈·曲骨_傷害	0	0	1	15		3				3026											1000	3	1																	
4803	任脈·曲骨_特效	0	0	1	15		20			14803														1																	
4805	督脈·長強_傷害	0	0	1	8		3				3026											1000	3	1																	
4806	督脈·長強_特效	0	0	1	8		20			14806														1																	
4851	武則天普攻	1	100	0	10		15				3025			40										1																	
4852	武則天普攻_特效	1	100	0	10		15			13920				40										1			80														
4853	極度冰冷	1	60	0	5		15																	1																	
4854	極度冰冷_子	1	40	0	5		25	1		816	817													1																	
4856	秒殺波浪	1	60	1	10		300			2777				180										1						1											
4857	秒殺波浪_子	1	60	1	10		300				3025			80										1																	
4858	女帝傳送特效	0	0	1	5		75			14858														1																	
4859	秒殺波浪施法	0	0	1	10		300			3308				80										1			80			1											
