SkillId		MagicDesc
4382	高級·萬蠱蝕心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_recdot_alldmg12%[-]引爆毒攻比例，萬蠱蝕心造成傷害的[00ff00]add_steallife_p2/100%[-]轉換成生命回復
4401	藏劍劍法	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害
4406	九溪彌煙	對身前矩形範圍目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害
4410	心劍	每次普攻命中，增加自身[00ff00]physics_potentialdamage_p1%[-]基礎攻擊，最多疊加[00ff00]superposemagic1[-]倍，[心 劍]狀態持續[00ff00]userdesc_1011/15[-]秒，增加的基礎攻擊持續[00ff00]userdesc_1021/15[-]秒
4408	平湖斷月	造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害
4412	驚濤	永久提升[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力與[00ff00]attackspeed_v1[-]點攻擊速度
4413	峰插雲景	對劍陣內敵人，每[00ff00]0.5[-]秒造成[00ff00]userdesc_1011%[-]基礎攻擊 + [00ff00]userdesc_1021[-]點金系傷害；對碰到外圈利劍的敵人造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害並附帶[00ff00]state_fixed_attack2/15[-]秒的定身效果，劍陣持續[00ff00]8[-]秒，追擊標記持續[00ff00]flag_attack_npc1/15[-]秒
4417	鶴歸孤山	降低敵人[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]add_dottype_wood_p2%[-]毒攻傷害；每一個敵人提升自己[00ff00]userdesc_1011%[-]基礎攻擊力，最多疊加[00ff00]add_mult_proc_sate12[-]倍
4420	高級劍法	提升[藏劍劍法][00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害
4422	映波鎖瀾	每次普攻命中降低[00ff00]runspeed_p1%[-]基礎移動速度，最多疊加[00ff00]superposemagic1[-]層，持續[00ff00]userdesc_1011/15[-]秒
4424	雲棲松	有[00ff00]userdesc_1011%[-]幾率觸發每[00ff00]recover_life_p2/15[-]秒回復生命[00ff00]recover_life_p1[-]%，持續[00ff00]skill_statetime1/15[-]秒；每把劍對敵人造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害，觸發間隔[00ff00]userdesc_1021/15[-]秒
4427	風來吳山	永久提升[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]state_hurt_attackrate1[-]點受傷幾率
4428	黃龍吐翠	有[00ff00]userdesc_1011%[-]幾率觸發，造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_metaldamage_v1[-]點金系傷害，觸發間隔[00ff00]userdesc_1021/15[-]秒
4441	九溪彌煙	提高九溪彌煙[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_attackrating_v12[-]點命中
4442	心劍	增加[00ff00]deadlystrike_v1[-]點會心
4444	平湖斷月	增加平湖斷月[00ff00]add_fixed_r2%[-]幾率造成[00ff00]add_fixed_t2/15[-]秒定身
4445	峰插雲景	每秒回復[00ff00]recover_life_v1[-]點生命值
4447	中級·九溪彌煙	提高九溪彌煙[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_attackrating_v12[-]點命中與[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4448	中級·心劍	增加[00ff00]add_state_time12/15[-]秒持續時間，增加[00ff00]deadlystrike_v1[-]點會心
4450	中級·平湖斷月	增加平湖斷月[00ff00]add_fixed_r2%[-]幾率造成[00ff00]add_fixed_t2/15[-]秒定身；減少敵人[00ff00]runspeed_p1%[-]移動速度，持續[00ff00]skill_statetime1/15[-]秒
4452	中級·峰插雲景	峰插雲景冷卻時間減少[00ff00]deccdtime2/15[-]秒，每秒回復[00ff00]recover_life_v1[-]點生命值
4454	高級·九溪彌煙	提高九溪彌煙[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_attackrating_v12[-]點命中、[00ff00]add_usebasedmg_p12%[-]基礎攻擊與[00ff00]add_fixed_r2%[-]幾率造成[00ff00]add_fixed_t2/15[-]秒定身
4455	高級·心劍	增加[00ff00]add_state_time12/15[-]秒持續時間，增加[00ff00]deadlystrike_v1[-]點會心與[00ff00]attackspeed_v1[-]點攻擊速度
4457	高級·平湖斷月	增加平湖斷月[00ff00]add_fixed_r2%[-]幾率造成[00ff00]add_fixed_t2/15[-]秒定身；減少敵人[00ff00]runspeed_p1%[-]移動速度，持續[00ff00]skill_statetime1/15[-]秒；[00ff00]userdesc_1011%[-]幾率免疫控制[00ff00]userdesc_1021/15[-]秒
4460	高級·峰插雲景	峰插雲景冷卻時間減少[00ff00]deccdtime2/15[-]秒，每秒回復[00ff00]recover_life_v1[-]點生命值；每次命中敵方減少其抗性[00ff00]all_series_resist_p1%[-]基礎抗性，持續[00ff00]skill_statetime1/15[-]秒，最多疊加[00ff00]superposemagic1[-]倍
4501	長歌扇訣	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害
4506	平沙雁落	對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害
4508	雲生結海	提升自己[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]all_series_resist_p1%[-]基礎全系抗性、[00ff00]meleedamagereturn_p1%[-]反彈近程傷害與[00ff00]rangedamagereturn_p1%[-]反彈遠程傷害，提升隊友[00ff00]userdesc_1011%[-]基礎攻擊力、[00ff00]userdesc_1021%[-]基礎全系抗性、[00ff00]userdesc_1031%[-]反彈近程傷害與[00ff00]userdesc_1041%[-]反彈遠程傷害，音域持續[00ff00]skill_statetime1/15[-]秒
4512	清音長嘯	每道音波對目標造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害，並有[00ff00]state_hurt_attack1%[-]幾率造成眩暈、受傷、致纏、遲緩或麻痹，持續[00ff00]state_hurt_attack2/15[-]秒
4517	天音知脈	永久提升自己[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力與[00ff00]lifemax_p1%[-]基礎生命上限
4518	江逐月天	每半秒對敵方造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害，[00ff00]state_stun_attack1%[-]幾率造成眩暈[00ff00]state_stun_attack2/15[-]秒並減少[00ff00]attackrate_p1%[-]基礎命中與[00ff00]deadlystrike_p1%[-]基礎會心，持續[00ff00]skill_statetime1/15[-]秒；增加友方[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]runspeed_v1[-]點移動速度
4522	夜引風嵐	[00ff00]userdesc_1051%[-]幾率觸發擊退效果，觸發間隔[00ff00]userdesc_1052/15[-]秒
4525	高級扇訣	提升[長歌扇訣][00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害
4527	魔音纏繞	有[00ff00]userdesc_1011%[-]幾率減少敵人[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]attackrate_p1%[-]基礎命中、[00ff00]deadlystrike_p1%[-]基礎會心與[00ff00]all_series_resist_p1%[-]基礎全系抗性，持續[00ff00]skill_statetime1/15[-]秒，觸發間隔[00ff00]userdesc_1021/15[-]秒
4529	回夢逐光	有[00ff00]userdesc_1021%[-]幾率觸發，對敵人造成[00ff00]state_hurt_attack2/15[-]秒的受傷、致纏、遲緩、麻痹或眩暈效果並每[00ff00]recover_life_p2/15[-]秒回復自身[00ff00]recover_life_p1%[-]生命，持續[00ff00]userdesc_1011/15[-]秒，觸發間隔[00ff00]userdesc_1031/15[-]秒
4538	銀燭清韻	永久提升[00ff00]lifemax_p1%[-]基礎生命上限、[00ff00]physics_potentialdamage_p1%[-]基礎攻擊力、[00ff00]attackspeed_v1[-]點攻擊速度與[00ff00]state_stun_attackrate1[-]點眩暈幾率
4539	陽春白雪	<長歌扇訣>能使目標暫時無法回復生命，觸發幾率[00ff00]userdesc_1021%[-]，持續[00ff00]skill_statetime1/15[-]秒，觸發間隔[00ff00]userdesc_1011/15[-]秒
4551	平沙雁落	提高[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_attackrating_v12[-]命中
4552	雲生結海	每秒回復[00ff00]recover_life_v1[-]點生命
4554	清音長嘯	提高[00ff00]add_igdefense_v12[-]點忽閃與[00ff00]add_deadlystrike_v12[-]點會心
4556	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4557	平沙雁落	提高[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_attackrating_v12[-]命中與[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4558	雲生結海	延長[00ff00]addms_life12/15[-]秒，每秒回復[00ff00]recover_life_v1[-]點生命
4560	清音長嘯	提高[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_deadlystrike_v12[-]點會心與[00ff00]add_usebasedmg_p12%[-]基礎攻擊
4562	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊，減少[00ff00]deccdtime2/15[-]秒冷卻時間
4563	平沙雁落	提高[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_attackrating_v12[-]命中與[00ff00]add_usebasedmg_p12%[-]基礎攻擊，有[00ff00]add_stun_r2%[-]幾率造成[00ff00]add_stun_t2/15[-]秒眩暈
4564	雲生結海	延長[00ff00]addms_life12/15[-]秒，每秒回復[00ff00]recover_life_v1[-]點生命，結束時對周圍敵人造成[00ff00]attack_usebasedamage_p1%[-]基礎攻擊 + [00ff00]attack_earthdamage_v1[-]點土系傷害
4567	清音長嘯	提高[00ff00]add_igdefense_v12[-]點忽閃、[00ff00]add_deadlystrike_v12[-]點會心與[00ff00]add_usebasedmg_p12%[-]基礎攻擊，增加[00ff00]add_hurt_t2/15[-]秒造成的受傷、致纏、遲緩、麻痹、眩暈時間
4569	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基礎攻擊，減少[00ff00]deccdtime2/15[-]秒冷卻時間，在造成傷害時有[00ff00]state_drag_attack1%[-]幾率將敵人拉至中心
4801	任脈·曲骨	普攻命中目標時，有[00ff00]userdesc_1011%[-]幾率額外對目標及其周圍目標造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害，觸發間隔[00ff00]userdesc_1021/15[-]秒
4804	督脈·曲骨	受到攻擊時有[00ff00]userdesc_1011%[-]幾率對目標進行反擊，造成[00ff00]attack_usebasedamage_p1%[-]基礎傷害與[00ff00]state_confuse_attack2/15[-]秒的混亂效果，觸發間隔[00ff00]userdesc_1021/15[-]秒
