SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	Icon	IconAtlas	WaitTime	ChildID	MissileForm	ChildCount	MSGenerate	MSGenerateParam	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	StatePriority	StateType	StateTime	StartSkillID	HitSkillID	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	IsMelee	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible
201	天王錘法	天王錘法	5		2	TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		201		1							enemy	0	1	1	16	201				"attack_gold_special,faction_normal"			0					200	tw_xyj																	1	1			[普通攻擊]  天王幫基礎武功。揮動雙錘，攻擊身前小範圍內的目標							5201						1									
202	驚雷訣	天王錘法	5		2	TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		202		1							enemy	0	1	1	17	202				"attack_gold_special,faction_normal"			0					200	tw_jlj																	1	1	1		[普通攻擊]  天王幫基礎武功。揮動雙錘，攻擊身前小範圍內的目標							5201						1									
203	降龍訣	天王錘法	5		2	TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		203		1							enemy	0	1	1	18	203				"attack_gold_special,faction_normal"			0					200	tw_xlj																	1	1	1		[普通攻擊]  天王幫基礎武功。揮動雙錘，攻擊身前小範圍內的目標					80001		5201						1									
204	破天訣	天王錘法	5		2	TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		204		1							enemy	0	1	1	19	204				"attack_gold_special,faction_normal"			0					200	tw_ptj																	1	1	1		[普通攻擊]  天王幫基礎武功。揮動雙錘，攻擊身前小範圍內的目標					80002		5204						1									
206	野蠻衝撞	主動攻擊	1	2		TianwangSkill_02	UI/Atlas/SkillIcon/TW_Skill.prefab		207									enemy	105		1	21	206		30		attack_gold			0					750	tw_ymcz			12	動作最少幀	200	到目標點的距離											1	1			[主動技]  朝目標快速跳躍揮錘重擊，造成一定範圍的傷害，並對其造成定身效果					80002		5206	20|1|100			50		1			1						
207	野蠻衝撞_子		5		1	TianwangSkill_02	UI/Atlas/SkillIcon/TW_Skill.prefab		207		1							enemy	0		1	16	207				attack_gold			0					750	tw_ymcz_child																	1	1			[主動技]					80002								1			1						
208	霸王怒吼	最多五個字	5		2	TianwangSkill_05	UI/Atlas/SkillIcon/TW_Skill.prefab		208		1							enemy	225		1	22	208				attack_gold			0					350	tw_bwnh																	1	1			[主動技]  仰天怒吼，對自身周圍一定範圍的目標造成傷害並附帶短時間受傷效果				1	80002		5208						1			1						
209	天王戰意		3			Tianwang_bd01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						tw_twzy																	1	1			[被動輔助]  永久提升自己的生命上限、攻擊力和抗致纏幾率													1									
210	血戰八方		1	3	2	TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		211		1							enemy	450	1	1	23	210				attack_gold			0	212			-1	200	tw_xzbf			3	增加移動速度	75	持續時間											1	1			[主動技]  快速掄錘轉動，對碰到的敵人造成傷害				1			5210						1			1						
211	血戰八方_子1		5		2	TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		211		1							enemy	0	1	1	16	211				attack_gold			0					300	tw_xzbf_child1																	1	1			[主動技]				1	80002								1			1						
212	血戰八方_子2		2			TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	212							0					1000	tw_xzbf_child2																	1	1			[主動技]													1			1						
227	血戰八方_子3		2			TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1							0					1000	tw_xzbf_child3																	1	1			[主動技]													1			1						
228	血戰八方_子4		2			TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1							0					1000	tw_xzbf_child4																	1	1			[主動技]													1			1						
213	金鐘罩		2			TianwangSkill_03	UI/Atlas/SkillIcon/TW_Skill.prefab											self	450		1	24	213			213	"buff_attack,stealbuff"			0					1000	tw_dmxy																	1	1			[主動技]  短時間內大幅提升自己的全系抗性與抗屬性效果機率值，並恢復少量生命值				1									1			1						
214	日月山河碎	怒氣技能	5		2	Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab		214		1							enemy	0		1	25	214				attack_gold			0					300	tw_ryshs															3	1000	1	1			[怒氣技]  掄動手中雙錘，對全屏敵人造成大量傷害				1	80002								1									
215	日月山河碎_子1		5		1	Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab		215		1							enemy	0		1	16	215				attack_gold			0					300	tw_ryshs_child1																	1	1			[怒氣技]					80002								1									
216	初級·野蠻衝撞	初級秘笈	3			Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_tgzq																	1	1			效果：當使用[8dccf7]<野蠻衝撞>[-]擊中目標後，提高自身的攻擊速度、基礎會心機率值與會心一擊值													1									
217	初級·野蠻衝撞_子	初級秘笈	2			Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			217	"buff_attack,stealbuff"			0					1000	book_tw_tgzq_child																	1	1			[被動輔助]													1									
218	破釜沉舟		3			Tianwang_bd03	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						tw_pfcz																	1	1			[被動輔助]  當自身生命降低于30%時，有一定機率觸發無敵狀態，並恢復生命，持續一段時間													1									
219	破釜沉舟_子		2			Tianwang_bd03	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			219	buff_attack	1		0					1000	tw_pfcz_child																	1	1			[被動輔助]													1									
220	初級·霸王怒吼	初級秘笈	3			Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_bdrs																	1	1			效果：當使用[8dccf7]<霸王怒吼>[-]每擊中一個目標，自身疊加1層化解傷害效果													1									
221	初級·霸王怒吼_子	初級秘笈	2			Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			221	"buff_attack,stealbuff"			0					1000	book_tw_bdrs_child																	1	1			[被動輔助]													1									
222	初級·血戰八方	初級秘笈	3			Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_qgbh																	1	1			效果：提高[8dccf7]<血戰八方>[-]的傷害威力													1									
223	初級·血戰八方_子	初級秘笈	5		0	Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab		223		1							enemy	0		1	16	1							0					1000	book_tw_qgbh_child																	1	1			[被動輔助]													1									
224	一騎當千		3			Tianwang_bd07	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						tw_yjdq																	1	1			[被動輔助] 自身周圍每多一個敵人，自身提高一份全系抗性													1									
225	一騎當千_子		2			Tianwang_bd07	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			225	"buff_attack,stealbuff"			0					1000	tw_yjdq_child																	1	1			[被動輔助]													1									
226	日月山河碎_子2(免疫)		2			Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1							0					1000	tw_ryshs_child2																	1	1			[主動技]				1									1			1						
229	錘法進階		3			Tianwang_bd05	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						tw_gjcf																	1	1			[被動輔助]  全面提升[天王錘法]的威力													1									
230	錘法進階_子		5		1	Tianwang_bd05	UI/Atlas/SkillIcon/TW_Skill.prefab		201		1							enemy	0	1	1	16	1				attack_gold			0					800	tw_gjcf_child																	1	1			[被動輔助]													1			1						
240	驚雷破天		3			Tianwang_bd08	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						tw_jlpt																	1	1			[被動輔助]  普通攻擊每次命中目標後疊加攻擊力，持續一定時間													1									
241	驚雷破天_子		2			Tianwang_bd08	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			241	"buff_attack,stealbuff"			0					1000	tw_jlpt_child																	1	1			[主動技]													1									
242	天王本生		3			Tianwang_bd04	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						tw_twbs																	1	1			[被動輔助]  提高自身攻擊力、生命上限、攻擊速度和造成受傷的機率													1									
243	中級·血戰八方	中級秘笈	3			Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_mid_qgbh																	1	1			效果：提高[8dccf7]<血戰八方>[-]的傷害威力。增加該技能忽閃、會心效果													1									
244	中級·霸王怒吼	中級秘笈	3			Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_mid_bdrs																	1	1			效果：提高[8dccf7]<霸王怒吼>[-]的傷害威力。當使用[8dccf7]<霸王怒吼>[-]每擊中一個目標，自身疊加1層化解傷害效果													1									
245	中級·霸王怒吼_子	中級秘笈	2			Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			221	"buff_attack,stealbuff"			0					1000	book_tw_mid_bdrs_child																	1	1			[被動輔助]													1									
246	氣蓋八荒		4			Tianwang_bd09	UI/Atlas/SkillIcon/TW_Skill.prefab		246		1							self	0		1	1	1			246	pass			45	247					tw_90_qgbh																	1	1		1	[被動輔助]  增加自身及周圍一定範圍內隊友的生命上限													1									
247	氣蓋八荒_隊友		4			Tianwang_bd09	UI/Atlas/SkillIcon/TW_Skill.prefab		247		1							teamnoself	0		1	1	1			247	pass			45						tw_90_qgbh_team																	1	1		1														1									
251	力拔山河		5		2	TianwangSkill_05	UI/Atlas/SkillIcon/TW_Skill.prefab		251		1							enemy	450		1	24	251				attack_gold			0					450	tw_lbsh																	1	1			[被動輔助]				1			5212						1									
252	力拔山河_子		5		2	TianwangSkill_05	UI/Atlas/SkillIcon/TW_Skill.prefab		252		1							enemy	0		1	16	252				attack_gold			0					450	tw_lbsh_child																	1	1			[被動輔助]				1									1									
253	初級·金鐘罩	初級秘笈	3			Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_new																	1	1			效果：提升[8dccf7]<金鐘罩>[-]的全系抗性													1									
254	初級·金鐘罩_子	初級秘笈	2			Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1	1			254	"buff_attack,stealbuff"			0					1000	book_tw_new_child																	1	1			[主動技]  短時間內大幅提升自己的全系抗性與抗屬性效果機率值，並恢復少量生命值				1									1			1						
255	中級·金鐘罩	中級秘笈	3			Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_mid_new																	1	1			效果：提升[8dccf7]<金鐘罩>[-]的全系抗性與持續時間													1									
256	中級·金鐘罩_子	中級秘笈	2			Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1	1			254	"buff_attack,stealbuff"			0					1000	book_tw_mid_new_child																	1	1			[主動技]  短時間內大幅提升自己的全系抗性與抗屬性效果機率值，並恢復少量生命值				1									1			1						
257	中級·野蠻衝撞	中級秘笈	3			Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	1					pass			0						book_tw_mid_tgzq																	1	1			效果：提高[8dccf7]<野蠻衝撞>[-]傷害威力。當使用[8dccf7]<野蠻衝撞>[-]擊中目標後，提高自身的攻擊速度、基礎會心機率值與會心一擊值													1									
258	中級·野蠻衝撞_子	中級秘笈	2			Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab											self	0		1	16	1			217	"buff_attack,stealbuff"			0					1000	book_tw_mid_tgzq_child																	1	1			[被動輔助]													1									
261	少林棍法	少林棍法	5		2	ShaolinSkill_01	UI/Atlas/SkillIcon/SL_Skill.prefab		261		1							enemy	0	1	1	16	261				"attack_gold,faction_normal"			0					250	sl_pg1																	7	1			[普通攻擊]  少林寺基礎武功。揮動長棍，前兩式攻擊身前的目標，後兩式攻擊自身周圍內的目標													1									
