ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	Desc
2515	Player/Doodads/weapons/Prefabs/f3_d007_l.prefab	Player/Doodads/weapons/Prefabs/f3_d007_r.prefab	12515	12515	16门派武器4·偏色3
2516	Player/Doodads/weapons/Prefabs/f3_d005_l.prefab	Player/Doodads/weapons/Prefabs/f3_d005_r.prefab	12516	12516	16门派武器5·偏色1
2517	Player/Doodads/weapons/Prefabs/f3_d005_l.prefab	Player/Doodads/weapons/Prefabs/f3_d005_r.prefab	12517	12517	16门派武器5·偏色2
2518	Player/Doodads/weapons/Prefabs/f3_d005_l.prefab	Player/Doodads/weapons/Prefabs/f3_d005_r.prefab	12518	12518	16门派武器5·偏色3
2519	Player/Doodads/weapons/Prefabs/f3_d003_l.prefab	Player/Doodads/weapons/Prefabs/f3_d003_r.prefab	12519	12519	16门派武器6·偏色1
2520	Player/Doodads/weapons/Prefabs/f3_d003_l.prefab	Player/Doodads/weapons/Prefabs/f3_d003_r.prefab	12520	12520	16门派武器6·偏色2
2521	Player/Doodads/weapons/Prefabs/f3_d003_l.prefab	Player/Doodads/weapons/Prefabs/f3_d003_r.prefab	12521	12521	16门派武器6·偏色3
2522	Player/Doodads/weapons/Prefabs/f3_d008_l.prefab	Player/Doodads/weapons/Prefabs/f3_d008_r.prefab	12522	12522	16门派武器7·偏色1
2523	Player/Doodads/weapons/Prefabs/f3_d008_l.prefab	Player/Doodads/weapons/Prefabs/f3_d008_r.prefab	12523	12523	16门派武器7·偏色2
2524	Player/Doodads/weapons/Prefabs/f3_d008_l.prefab	Player/Doodads/weapons/Prefabs/f3_d008_r.prefab	12524	12524	16门派武器7·偏色3
2525	Player/Doodads/weapons/Prefabs/f3_d009_l.prefab	Player/Doodads/weapons/Prefabs/f3_d009_r.prefab	12525	12525	16门派武器8·偏色1
2526	Player/Doodads/weapons/Prefabs/f3_d009_l.prefab	Player/Doodads/weapons/Prefabs/f3_d009_r.prefab	12526	12526	16门派武器8·偏色2
2527	Player/Doodads/weapons/Prefabs/f3_d009_l.prefab	Player/Doodads/weapons/Prefabs/f3_d009_r.prefab	12527	12527	16门派武器8·偏色3
2528	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12528	12528	16门派武器9·偏色1
2529	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12529	12529	16门派武器9·偏色2
2530	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12530	12530	16门派武器9·偏色3
2531	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12531	12531	16门派武器10·偏色1
2532	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12532	12532	16门派武器10·偏色2
2533	Player/Doodads/weapons/Prefabs/f3_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_d001_r.prefab	12533	12533	16门派武器10·偏色3
2601		Player/Doodads/weapons/Prefabs/m4_w001.prefab		12601	17门派出生武器·偏色1
2602		Player/Doodads/weapons/Prefabs/m4_w001.prefab		12602	17门派出生武器·偏色2
2603		Player/Doodads/weapons/Prefabs/m4_w001.prefab		12603	17门派出生武器·偏色3
2604		Player/Doodads/weapons/Prefabs/m4_w002.prefab		12604	17门派武器1·偏色1
2605		Player/Doodads/weapons/Prefabs/m4_w002.prefab		12605	17门派武器1·偏色2
2606		Player/Doodads/weapons/Prefabs/m4_w002.prefab		12606	17门派武器1·偏色3
2607		Player/Doodads/weapons/Prefabs/m4_w003.prefab		12607	17门派武器2·偏色1
2608		Player/Doodads/weapons/Prefabs/m4_w003.prefab		12608	17门派武器2·偏色2
2609		Player/Doodads/weapons/Prefabs/m4_w003.prefab		12609	17门派武器2·偏色3
2610		Player/Doodads/weapons/Prefabs/m4_w004.prefab		12610	17门派武器3·偏色1
2611		Player/Doodads/weapons/Prefabs/m4_w004.prefab		12611	17门派武器3·偏色2
2612		Player/Doodads/weapons/Prefabs/m4_w004.prefab		12612	17门派武器3·偏色3
2613		Player/Doodads/weapons/Prefabs/m4_w005.prefab		12613	17门派武器4·偏色1
2614		Player/Doodads/weapons/Prefabs/m4_w005.prefab		12614	17门派武器4·偏色2
2615		Player/Doodads/weapons/Prefabs/m4_w005.prefab		12615	17门派武器4·偏色3
2616		Player/Doodads/weapons/Prefabs/m4_w006.prefab		12616	17门派武器5·偏色1
2617		Player/Doodads/weapons/Prefabs/m4_w006.prefab		12617	17门派武器5·偏色2
2618		Player/Doodads/weapons/Prefabs/m4_w006.prefab		12618	17门派武器5·偏色3
2619		Player/Doodads/weapons/Prefabs/m4_w007.prefab		12619	17门派武器6·偏色1
2620		Player/Doodads/weapons/Prefabs/m4_w007.prefab		12620	17门派武器6·偏色2
2621		Player/Doodads/weapons/Prefabs/m4_w007.prefab		12621	17门派武器6·偏色3
2622		Player/Doodads/weapons/Prefabs/m4_w009.prefab		12622	17门派武器7·偏色1
2623		Player/Doodads/weapons/Prefabs/m4_w009.prefab		12623	17门派武器7·偏色2
2624		Player/Doodads/weapons/Prefabs/m4_w009.prefab		12624	17门派武器7·偏色3
2625		Player/Doodads/weapons/Prefabs/m4_w008.prefab		12625	17门派武器8·偏色1
2626		Player/Doodads/weapons/Prefabs/m4_w008.prefab		12626	17门派武器8·偏色2
2627		Player/Doodads/weapons/Prefabs/m4_w008.prefab		12627	17门派武器8·偏色3
2628		Player/Doodads/weapons/Prefabs/m4_w010.prefab		12628	17门派武器9·偏色1
2629		Player/Doodads/weapons/Prefabs/m4_w010.prefab		12629	17门派武器9·偏色2
2630		Player/Doodads/weapons/Prefabs/m4_w010.prefab		12630	17门派武器9·偏色3
2631		Player/Doodads/weapons/Prefabs/m4_w010.prefab		12631	17门派武器10·偏色1
2632		Player/Doodads/weapons/Prefabs/m4_w010.prefab		12632	17门派武器10·偏色2
2633		Player/Doodads/weapons/Prefabs/m4_w010.prefab		12633	17门派武器10·偏色3
2701		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12701	18门派出生武器·偏色1
2702		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12702	18门派出生武器·偏色2
2703		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12703	18门派出生武器·偏色3
2704		Player/Doodads/weapons/Prefabs/f4_k005.prefab		12704	18门派武器1·偏色1
2705		Player/Doodads/weapons/Prefabs/f4_k005.prefab		12705	18门派武器1·偏色2
2706		Player/Doodads/weapons/Prefabs/f4_k005.prefab		12706	18门派武器1·偏色3
2707		Player/Doodads/weapons/Prefabs/f4_k006.prefab		12707	18门派武器2·偏色1
2708		Player/Doodads/weapons/Prefabs/f4_k006.prefab		12708	18门派武器2·偏色2
2709		Player/Doodads/weapons/Prefabs/f4_k006.prefab		12709	18门派武器2·偏色3
2710		Player/Doodads/weapons/Prefabs/f4_k002.prefab		12710	18门派武器3·偏色1
2711		Player/Doodads/weapons/Prefabs/f4_k002.prefab		12711	18门派武器3·偏色2
2712		Player/Doodads/weapons/Prefabs/f4_k002.prefab		12712	18门派武器3·偏色3
2713		Player/Doodads/weapons/Prefabs/f4_k003.prefab		12713	18门派武器4·偏色1
2714		Player/Doodads/weapons/Prefabs/f4_k003.prefab		12714	18门派武器4·偏色2
2715		Player/Doodads/weapons/Prefabs/f4_k003.prefab		12715	18门派武器4·偏色3
2716		Player/Doodads/weapons/Prefabs/f4_k004.prefab		12716	18门派武器5·偏色1
2717		Player/Doodads/weapons/Prefabs/f4_k004.prefab		12717	18门派武器5·偏色2
2718		Player/Doodads/weapons/Prefabs/f4_k004.prefab		12718	18门派武器5·偏色3
2719		Player/Doodads/weapons/Prefabs/f4_k007.prefab		12719	18门派武器6·偏色1
2720		Player/Doodads/weapons/Prefabs/f4_k007.prefab		12720	18门派武器6·偏色2
2721		Player/Doodads/weapons/Prefabs/f4_k007.prefab		12721	18门派武器6·偏色3
2722		Player/Doodads/weapons/Prefabs/f4_k008.prefab		12722	18门派武器7·偏色1
2723		Player/Doodads/weapons/Prefabs/f4_k008.prefab		12723	18门派武器7·偏色2
2724		Player/Doodads/weapons/Prefabs/f4_k008.prefab		12724	18门派武器7·偏色3
2725		Player/Doodads/weapons/Prefabs/f4_k009.prefab		12725	18门派武器8·偏色1
2726		Player/Doodads/weapons/Prefabs/f4_k009.prefab		12726	18门派武器8·偏色2
2727		Player/Doodads/weapons/Prefabs/f4_k009.prefab		12727	18门派武器8·偏色3
2728		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12728	18门派武器9·偏色1
2729		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12729	18门派武器9·偏色2
2730		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12730	18门派武器9·偏色3
2731		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12731	18门派武器10·偏色1
2732		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12732	18门派武器10·偏色2
2733		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12733	18门派武器10·偏色3
2801	Player/Doodads/weapons/Prefabs/m5_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_a001_r.prefab	12801	12801	19门派出生武器·偏色1
2802	Player/Doodads/weapons/Prefabs/m5_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_a001_r.prefab	12802	12802	19门派出生武器·偏色2
2803	Player/Doodads/weapons/Prefabs/m5_a001_l.prefab	Player/Doodads/weapons/Prefabs/m5_a001_r.prefab	12803	12803	19门派出生武器·偏色3
2804	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12804	12804	19门派武器1·偏色1
2805	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12805	12805	19门派武器1·偏色2
2806	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12806	12806	19门派武器1·偏色3
2807	Player/Doodads/weapons/Prefabs/m5_a003_l.prefab	Player/Doodads/weapons/Prefabs/m5_a003_r.prefab	12807	12807	19门派武器2·偏色1
2808	Player/Doodads/weapons/Prefabs/m5_a003_l.prefab	Player/Doodads/weapons/Prefabs/m5_a003_r.prefab	12808	12808	19门派武器2·偏色2
2809	Player/Doodads/weapons/Prefabs/m5_a003_l.prefab	Player/Doodads/weapons/Prefabs/m5_a003_r.prefab	12809	12809	19门派武器2·偏色3
2810	Player/Doodads/weapons/Prefabs/m5_a004_l.prefab	Player/Doodads/weapons/Prefabs/m5_a004_r.prefab	12810	12810	19门派武器3·偏色1
2811	Player/Doodads/weapons/Prefabs/m5_a004_l.prefab	Player/Doodads/weapons/Prefabs/m5_a004_r.prefab	12811	12811	19门派武器3·偏色2
2812	Player/Doodads/weapons/Prefabs/m5_a004_l.prefab	Player/Doodads/weapons/Prefabs/m5_a004_r.prefab	12812	12812	19门派武器3·偏色3
2813	Player/Doodads/weapons/Prefabs/m5_a005_l.prefab	Player/Doodads/weapons/Prefabs/m5_a005_r.prefab	12813	12813	19门派武器4·偏色1
2814	Player/Doodads/weapons/Prefabs/m5_a005_l.prefab	Player/Doodads/weapons/Prefabs/m5_a005_r.prefab	12814	12814	19门派武器4·偏色2
2815	Player/Doodads/weapons/Prefabs/m5_a005_l.prefab	Player/Doodads/weapons/Prefabs/m5_a005_r.prefab	12815	12815	19门派武器4·偏色3
2816	Player/Doodads/weapons/Prefabs/m5_a009_l.prefab	Player/Doodads/weapons/Prefabs/m5_a009_r.prefab	12816	12816	19门派武器5·偏色1
2817	Player/Doodads/weapons/Prefabs/m5_a009_l.prefab	Player/Doodads/weapons/Prefabs/m5_a009_r.prefab	12817	12817	19门派武器5·偏色2
2818	Player/Doodads/weapons/Prefabs/m5_a009_l.prefab	Player/Doodads/weapons/Prefabs/m5_a009_r.prefab	12818	12818	19门派武器5·偏色3
2819	Player/Doodads/weapons/Prefabs/m5_a007_l.prefab	Player/Doodads/weapons/Prefabs/m5_a007_r.prefab	12819	12819	19门派武器6·偏色1
2820	Player/Doodads/weapons/Prefabs/m5_a007_l.prefab	Player/Doodads/weapons/Prefabs/m5_a007_r.prefab	12820	12820	19门派武器6·偏色2
2821	Player/Doodads/weapons/Prefabs/m5_a007_l.prefab	Player/Doodads/weapons/Prefabs/m5_a007_r.prefab	12821	12821	19门派武器6·偏色3
2822	Player/Doodads/weapons/Prefabs/m5_a006_l.prefab	Player/Doodads/weapons/Prefabs/m5_a006_r.prefab	12822	12822	19门派武器7·偏色1
2823	Player/Doodads/weapons/Prefabs/m5_a006_l.prefab	Player/Doodads/weapons/Prefabs/m5_a006_r.prefab	12823	12823	19门派武器7·偏色2
2824	Player/Doodads/weapons/Prefabs/m5_a006_l.prefab	Player/Doodads/weapons/Prefabs/m5_a006_r.prefab	12824	12824	19门派武器7·偏色3
2825	Player/Doodads/weapons/Prefabs/m5_a008_l.prefab	Player/Doodads/weapons/Prefabs/m5_a008_r.prefab	12825	12825	19门派武器8·偏色1
2826	Player/Doodads/weapons/Prefabs/m5_a008_l.prefab	Player/Doodads/weapons/Prefabs/m5_a008_r.prefab	12826	12826	19门派武器8·偏色2
2827	Player/Doodads/weapons/Prefabs/m5_a008_l.prefab	Player/Doodads/weapons/Prefabs/m5_a008_r.prefab	12827	12827	19门派武器8·偏色3
2828	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12828	12828	19门派武器9·偏色1
2829	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12829	12829	19门派武器9·偏色2
2830	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12830	12830	19门派武器9·偏色3
2831	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12831	12831	19门派武器10·偏色1
2832	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12832	12832	19门派武器10·偏色2
2833	Player/Doodads/weapons/Prefabs/m5_a002_l.prefab	Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12833	12833	19门派武器10·偏色3
2901	Player/Doodads/weapons/Prefabs/f5_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_s001_r.prefab	12901	12901	20门派出生武器·偏色1
2902	Player/Doodads/weapons/Prefabs/f5_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_s001_r.prefab	12902	12902	20门派出生武器·偏色2
2903	Player/Doodads/weapons/Prefabs/f5_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_s001_r.prefab	12903	12903	20门派出生武器·偏色3
2904	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12904	12904	20门派武器1·偏色1
2905	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12905	12905	20门派武器1·偏色2
2906	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12906	12906	20门派武器1·偏色3
2907	Player/Doodads/weapons/Prefabs/f5_s003_l.prefab	Player/Doodads/weapons/Prefabs/f5_s003_r.prefab	12907	12907	20门派武器2·偏色1
2908	Player/Doodads/weapons/Prefabs/f5_s003_l.prefab	Player/Doodads/weapons/Prefabs/f5_s003_r.prefab	12908	12908	20门派武器2·偏色2
2909	Player/Doodads/weapons/Prefabs/f5_s003_l.prefab	Player/Doodads/weapons/Prefabs/f5_s003_r.prefab	12909	12909	20门派武器2·偏色3
2910	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	12910	12910	20门派武器3·偏色1
2911	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	12911	12911	20门派武器3·偏色2
2912	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	12912	12912	20门派武器3·偏色3
2913	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	12913	12913	20门派武器4·偏色1
2914	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	12914	12914	20门派武器4·偏色2
2915	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	12915	12915	20门派武器4·偏色3
2916	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	12916	12916	20门派武器5·偏色1
2917	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	12917	12917	20门派武器5·偏色2
2918	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	12918	12918	20门派武器5·偏色3
2919	Player/Doodads/weapons/Prefabs/f5_s007_l.prefab	Player/Doodads/weapons/Prefabs/f5_s007_r.prefab	12919	12919	20门派武器6·偏色1
2920	Player/Doodads/weapons/Prefabs/f5_s007_l.prefab	Player/Doodads/weapons/Prefabs/f5_s007_r.prefab	12920	12920	20门派武器6·偏色2
2921	Player/Doodads/weapons/Prefabs/f5_s007_l.prefab	Player/Doodads/weapons/Prefabs/f5_s007_r.prefab	12921	12921	20门派武器6·偏色3
2922	Player/Doodads/weapons/Prefabs/f5_s008_l.prefab	Player/Doodads/weapons/Prefabs/f5_s008_r.prefab	12922	12922	20门派武器7·偏色1
2923	Player/Doodads/weapons/Prefabs/f5_s008_l.prefab	Player/Doodads/weapons/Prefabs/f5_s008_r.prefab	12923	12923	20门派武器7·偏色2
2924	Player/Doodads/weapons/Prefabs/f5_s008_l.prefab	Player/Doodads/weapons/Prefabs/f5_s008_r.prefab	12924	12924	20门派武器7·偏色3
2925	Player/Doodads/weapons/Prefabs/f5_s009_l.prefab	Player/Doodads/weapons/Prefabs/f5_s009_r.prefab	12925	12925	20门派武器8·偏色1
2926	Player/Doodads/weapons/Prefabs/f5_s009_l.prefab	Player/Doodads/weapons/Prefabs/f5_s009_r.prefab	12926	12926	20门派武器8·偏色2
2927	Player/Doodads/weapons/Prefabs/f5_s009_l.prefab	Player/Doodads/weapons/Prefabs/f5_s009_r.prefab	12927	12927	20门派武器8·偏色3
2928	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12928	12928	20门派武器9·偏色1
2929	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12929	12929	20门派武器9·偏色2
2930	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12930	12930	20门派武器9·偏色3
2931	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12931	12931	20门派武器10·偏色1
2932	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12932	12932	20门派武器10·偏色2
2933	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12933	12933	20门派武器10·偏色3
3001	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13001	13001	天王外装锤1·颜色1
3002	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13002	13002	天王外装锤1·颜色2
3003	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13003	13003	天王外装锤1·颜色3
3004	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13004	13004	天王外装锤1·颜色4
3005	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13005	13005	天王外装锤2·颜色1
3006	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13006	13006	天王外装锤2·颜色2
3007	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13007	13007	天王外装锤2·颜色3
3008	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13008	13008	天王外装锤2·颜色4
3009	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13009	13009	天王外装锤3·颜色1
3010	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13010	13010	天王外装锤3·颜色2
3011	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13011	13011	天王外装锤3·颜色3
3012	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13012	13012	天王外装锤3·颜色4
3013	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13013	13013	天王外装锤4·颜色1
3014	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13014	13014	天王外装锤4·颜色2
3015	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13015	13015	天王外装锤4·颜色3
3016	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13016	13016	天王外装锤4·颜色4
3017	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13017	13017	天王外装锤5·颜色1
3018	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13018	13018	天王外装锤5·颜色2
3019	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13019	13019	天王外装锤5·颜色3
3020	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13020	13020	天王外装锤5·颜色4
3021	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13021	13021	天王外装锤6·颜色1
3022	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13022	13022	天王外装锤6·颜色2
3023	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13023	13023	天王外装锤6·颜色3
3024	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13024	13024	天王外装锤6·颜色4
3025	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13025	13025	天王外装锤7·颜色1
3026	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13026	13026	天王外装锤7·颜色2
3027	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13027	13027	天王外装锤7·颜色3
3028	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13028	13028	天王外装锤7·颜色4
3029	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13029	13029	天王外装锤8·颜色1
3030	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13030	13030	天王外装锤8·颜色2
3031	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13031	13031	天王外装锤8·颜色3
3032	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13032	13032	天王外装锤8·颜色4
3033	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13033	13033	天王外装锤9·颜色1
3034	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13034	13034	天王外装锤9·颜色2
3035	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13035	13035	天王外装锤9·颜色3
3036	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13036	13036	天王外装锤9·颜色4
3037	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13037	13037	天王外装锤10·颜色1
3038	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13038	13038	天王外装锤10·颜色2
3039	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13039	13039	天王外装锤10·颜色3
3040	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	Player/Doodads/weapons/Prefabs/m2_w_h001.prefab	13040	13040	天王外装锤10·颜色4
3101		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13101	峨眉外装剑1·颜色1
3102		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13102	峨眉外装剑1·颜色2
3103		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13103	峨眉外装剑1·颜色3
3104		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13104	峨眉外装剑1·颜色4
3105		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13105	峨眉外装剑2·颜色1
3106		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13106	峨眉外装剑2·颜色2
3107		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13107	峨眉外装剑2·颜色3
3108		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13108	峨眉外装剑2·颜色4
3109		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13109	峨眉外装剑3·颜色1
3110		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13110	峨眉外装剑3·颜色2
3111		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13111	峨眉外装剑3·颜色3
3112		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13112	峨眉外装剑3·颜色4
3113		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13113	峨眉外装剑4·颜色1
3114		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13114	峨眉外装剑4·颜色2
