nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
70	70		415	唉，人海茫茫，紫軒呀，你到底在哪裡？這裡離藏劍山莊不遠，乾脆今晚我就去會會卓非凡好了。					
70	70				卓非凡！楊兄也認識卓大俠？				
70	70		415	大俠？哼！若是我沒有識穿他的嘴臉，我也以為他是個大俠！					
70	70				楊兄這話是什麼意思？我和卓大俠在戰場曾經有過一面之緣，他為國挺身而出，保護嚴將軍……				
70	70		415	放屁！此人心狠手辣，城府極深，一切都是為了利益，你還記得我在小幽谷中說的那個義兄嗎？我說的正是他！我這一次來，就是為了找他報仇！					
70	70				什麼？原來你說的那個陰險小人就是……等等！難道我在懸崖之上被擊落那一次也是……楊兄！你我一同前去看看！若真是如此！我和他的仇也不小！				
70	70		415	好！我們一起上藏劍山莊！					
71	71				（想不到尋找了如此之久，紫軒姑娘竟是……）楊兄，你莫要難過，你這樣真兒會擔心你的。				
71	71		415	紫軒啊紫軒，我為了你連性命都可以不要，可是你……你為什麼要這樣對我！你太狠心了！！					
71	71				楊兄，你先在此休息一會，夜晚恐怕會有些寒意，我去想辦法生個火。				
71	71		415	（沈默半晌）不必擔心我，你自己小心。					
73	73				腹中有些饑餓，到附近找找看有沒什麼可以吃的好了！				
74	74				咦，這些果子看上去可以吃，摘一些好了！				
75	75				這下木柴和食物都有了，該回去找楊兄了！				
77	77		415	最心愛的人竟然是從頭至尾欺騙我的人，我活著還有什麼意思，這個世界上只有真兒是真心對我好，永遠不會欺騙我，我……我還是回忘憂島吧。					
77	77				好，那我們就先回忘憂島，再作打算！				
79	79	1097	1006	真是冤家路窄！楊影楓，你不要以為救了我就可以化解宿怨！					
79	79		415	我……你怎麼樣了？你受傷不輕，是非之地不宜久留，還是找個清淨地方為她養傷罷。					
79	79				（月姑娘明顯無法撐太久了）此處危險，楊兄，敵人來勢洶洶，我留下斷後，月姑娘，有什麼想說的話，先到一處安全地方再說，如何？				
79	79		1006	走開！我用不著你們幫忙！我自己能走！					
80	80				此刻我前去雁蕩山，恐怕會被人追蹤，還是先去其他地方，然後繞道前往最為安全，也正好歷練一番！				
81	81		1006	楊影楓！你我家仇不共戴天！我不會感恩你的，楊影楓，你還是趁早解決我，免得將來後悔莫及！哼哼，人心險惡，你休在我面前做慷慨之辭！還有你！你跟他在一起，也不是什麼好人！					
81	81		415	$N，她現在情緒不佳，任她說什麼也不與她計較。不和你多說了，你今天經歷這麼多變故，還是先休息吧。					
81	81		1006	你走你走！還有你！你們馬上從我眼前消失！					
6081	6081		719	月眉兒說完就憤憤的走進了屋子					
82	82		415	她個性如此之強，我若幫她，她知道後反而會不喜，幸好她傷勢不重，好好休息一下就可以了。不對，如果不是爹爹…她又怎會淪落到此地步，此事我不可放下不管！得去幫她買貼藥來療傷！					
82	82				解鈴還須系鈴人，若是她忽然要走，我可攔不住，買藥這件事就交給我辦吧。				
83	83				咦，那裡有一位村民，或許他知道附近哪裡有金創藥賣！				
84	84				在下$N，乃是$F弟子，不知兄台如何稱呼？是否知道哪裡能夠買到金創藥？				
84	84		1074	我叫李大牛！金創藥？這個簡單，我這裡多的是，爹爹常說要多幫助別人，這一瓶就當作是我送給你的好了！拿去！					
84	84				這……在下有急用，就卻之不恭了，多謝！				
85	85				楊兄，幸不辱命，金創藥我帶回來了。				
85	85		415	如此甚好，我們這就拿去給月姑娘吧！					
86	86		415	月姑娘？月姑娘？你若是再不出聲，恕我失禮，我可要破門而入了。					
86	86		719	（屋子裡沒有人，地上有一瓶用光的金創藥）					
86	86		415	月眉兒！她已經走了……既然如此，我們還是回忘憂島罷！					
86	86				想不到月姑娘與楊兄你一樣，都擅長偷偷從屋中溜出……哈哈哈，我們這就返回忘憂島吧！				
87	87		413	影楓哥哥！是你嗎？你真的回來了！太好了！你擊敗了卓非凡那奸賊了嗎？是不是讓那奸賊逃走了？你臉色為什麼這麼難看？					
87	87		415	真兒，我發現這個世界上始終還是你對我最好，我不想隱瞞你任何事情。有一件事我必須告訴你，當時我與卓非凡結拜兄弟後，他盛情邀請我下榻在他的一座莊園內。					
87	87		415	我在莊園附近結識了一位名叫紫軒自稱是清平鄉人的姑娘，頗為傾心，後來離散……日前我去找卓非凡欲報仇之際，發現那個姑娘竟然是卓非凡潛伏在我身邊的眼線……原來他們串通起來……					
87	87		413	影楓哥哥，過去的事情就讓它過去罷……不要多想。					
87	87		415	真兒，當我惶惑無計的時候，只想回忘憂島只想見到你，我……					
87	87		413	忘憂島和我也一直在等你回來……對了，我們先去找爹爹吧。					
88	88				島主，好久不見！				
88	88		954	（看了你一眼）嗯，不錯，你們的武功都更上一層樓了。不必多禮。（看了楊影楓一眼）你的事情我也略聽一二，你現在可有何打算？					
88	88		415	晚輩尚未籌畫。					
88	88		954	我輩之人練習武功，所為何來？不僅為了強身健體，還應為國為民做些有益之事。					
88	88		415	前輩所言極是。					
88	88		954	卓非凡表面上仗義疏財，義薄雲天，私下裡卻作惡多端。如此下去，將來必為禍江湖，而且當今武林為了一本《武道德經》鬧得不可開交，一場浩劫即將開始。					
88	88		954	兩位賢侄更應該在此時有一番作為，一來可報那一箭之仇，二來方不負一身武功，怎可因為一些挫折便如此不振。					
88	88		954	這些日子我一直在留意觀察你們的進展，你的武功大進，只是心中有事，難以平靜下來，故難以大成，如想再有所進展，必先解開心結。					
88	88		954	我身後的屋門進去便是無憂教的心魔陣。此陣兇險無比，百年來能闖過者寥寥無幾。萬物在心，魔由心出；心神所至，萬事可成。心魔陣雖然兇險，但卻極能曆煉心智。					
88	88				多謝納蘭前輩相助！				
88	88		413	我無法進入，就在外面等你們，我去給你們做一些點心，等你們出來，你們、你們一定要小心！					
88	88		954	嗯，你們這就進去吧！					
90	90		954	嗯，不錯不錯，你們兩個年輕人都不錯，竟能闖過心魔幻境，想必日後根基將十分牢固！					
90	90				多謝島主！心魔幻境果然玄妙異常！				
91	91				納蘭姑娘……				
91	91		413	$N……你也要走了是不是？我知道，你們是不會長久留在這兒的。我打算和楊大哥一起離開這裡，去江湖看看，爹爹那邊我會想辦法的，你呢？					
91	91				我打算先行歷練一番，再作打算。				
91	91		413	那你要多加小心，有什麼事便來找我們吧！					
92	92				楊兄，我打算離島前去歷練一番，你有何打算？				
92	92		415	心魔陣……不愧是無憂教禁地，果真奧妙非凡，在心魔內……受益匪淺……我打算成就一番事業！					
92	92				好！楊兄，既然你有此壯志，那我就靜候佳音了！（上次在雁蕩山承了大牛一個情，去問問他有什麼需要幫忙的吧！）				
94	94				大牛兄，數月不見，你還好嗎？				
94	94		1074	你是……？哦哦！我記得了，是上次來借金創藥的，怎麼樣，你朋友的傷好了嗎？我的家傳金創藥效果不錯吧？					
94	94				我正是為此事來的！受人之恩，理應想報，不知大牛兄有什麼事需要我幫忙？				
94	94		1074	這麼說來還真有，這附近有些雲遊道士，仗著武功欺人，奈何我雙拳難敵四手，唉，著實令人心煩。					
94	94				此事易耳，交給我了！教訓這些惡徒我最拿手了！				
96	96		1059	哎喲，聽說最近江湖上出了個悲魔山莊，風頭無兩，已經是江湖中和藏劍山莊、飛龍堡對等的勢力了！					
96	96		1060	是啊是啊，這楊影楓才初出江湖不過數個月，就幹了幾件轟動江湖的大事，一舉創立悲魔山莊，真是厲害！					
96	96		1059	可不是嗎，聽說他和藏劍山莊莊主有仇，接下來就要報復了哩！據說這幾天他就會路過這雁蕩山，聽說是一個英俊瀟灑的青年！有機會我真想看看他！					
96	96				（想不到楊大哥竟在短短的數月之內就闖出了如此名頭！而且可能就在此處！我得去找他祝賀一番！）				
97	97				哈哈，幸好楊兄沒有改變留下蹤跡的習慣，這無疑是他留下的隱秘標記，總算是找到他了！				
98	98				哈哈哈，楊兄，總算是找到你了，恭喜恭喜！				
98	98		415	我一路故意留下那些秘密的標記，就知道你能找得到！					
98	98				楊兄，你怎麼不在你的悲魔山莊好好待著，跑到這雁蕩山來做什麼？				
98	98		415	自然是向卓非凡下戰書，能遇見你真是最好不過了！走！我們一起上藏劍山莊！					
100	100				楊兄，這麼下去不是辦法，恐怕你的行蹤已經洩露了，恐怕這一路上都不會安穩了……				
100	100		415	此事確實有些麻煩……					
100	100				楊兄，不如這樣，你在此等我，吸引他們的注意力，我去替你下這戰書！				
100	100		415	此計甚妙，只是你……					
100	100				好了好了，別婆婆媽媽的了，我走了，你在前方等我！我去去就回！				
101	101		1076	什麼人！竟敢擅闖藏劍山莊！					
101	101				（看來一場惡戰是不可避免了……）				
102	102		719	（遠方傳來了一陣爭吵的聲音，聽起來十分耳熟，像是……是卓非凡的聲音！沒錯！一定是他！快去看看！）					
103	103		1069	那楊影楓也不知得了什麼好運，摔下山崖竟然還不死，回到中原，建立悲魔山莊，做了幾件轟動武林的事情。如今悲魔山莊日漸崛起，與藏劍山莊、飛龍堡儼然已成三足鼎立之勢！真是可惡！					
103	103		1071	楊影楓當初不告而別，是因為知道我們陰謀害他，現在他回來了，第一個要對付的人就是你。					
103	103		1069	你！你自從和楊影楓一起後就沒開心過，分明是心中還想著他。現在我收到了楊影楓比武的帖子，你可就歡喜了。大可等我死了，再去和楊影楓重修舊好，我說的對不對？					
103	103		1071	（鄙夷的冷笑了一聲）哼！隨你怎麼想，我就不奉陪了！					
103	103		1067	誰！					
103	103				這話聽起來還真是耳熟啊……卓非凡！				
103	103		1067	（臉色鐵青）你……是你！你來做什麼！					
103	103				（冷笑）想不到吧？我非但活著，而且武功更上一層樓，如今的你，未必是我的對手，我勸你還是不要動什麼心思。				
103	103		1067	哼！鹿死誰手，猶未可知！你以為這些年我是白過的嗎？成者為王，敗者為寇！若是我勝了，這武林就是我囊中之物！					
103	103				（沉默片刻）卓非凡，你天賦卓絕，武功也極高，假以時日，武林盟主本就是你的囊中之物，如今滿盤皆輸，落得如此下場，難道你心中就無一絲後悔之意？				
103	103		1067	（嗤笑）笑話！謀大事者，不拘小節！寧我負天下人，莫要天下人負我！多說無益，遲早我會讓你們知道，誰才是真正的天下第一！哈哈哈哈！					
