ResId	ResFile	ResAttribID	Desc
3211	Player/Characters/Prefabs/f1_w_005.prefab	3211	桃花外裝5·顏色1（黑幫）
3212	Player/Characters/Prefabs/f1_w_005.prefab	3212	桃花外裝5·顏色2（黑幫）
3213	Player/Characters/Prefabs/f1_w_005.prefab	3213	桃花外裝5·顏色3（黑幫）
3214	Player/Characters/Prefabs/f1_w_005.prefab	3214	桃花外裝5·顏色4（黑幫）
3215	Player/Characters/Prefabs/f1_w_006.prefab	3215	桃花外裝6·顏色1（自然）
3216	Player/Characters/Prefabs/f1_w_006.prefab	3216	桃花外裝6·顏色2（自然）
3217	Player/Characters/Prefabs/f1_w_006.prefab	3217	桃花外裝6·顏色3（自然）
3218	Player/Characters/Prefabs/f1_w_006.prefab	3218	桃花外裝6·顏色4（自然）
3219	Player/Characters/Prefabs/f1_w_006.prefab	3219	桃花外裝6·顏色5（自然）
3220	Player/Characters/Prefabs/f1_w_004.prefab	3220	桃花外裝4·顏色5（八家將）
3221	Player/Characters/Prefabs/f1_w_007.prefab	3221	桃花外裝7·顏色1
3222	Player/Characters/Prefabs/f1_w_007.prefab	3222	桃花外裝7·顏色2
3223	Player/Characters/Prefabs/f1_w_007.prefab	3223	桃花外裝7·顏色3
3224	Player/Characters/Prefabs/f1_w_007.prefab	3224	桃花外裝7·顏色4
3301	Player/Characters/Prefabs/m1_w_002.prefab	3301	逍遙外裝2·顏色7
3302	Player/Characters/Prefabs/m1_w_002.prefab	3302	逍遙外裝2·顏色8
3303	Player/Characters/Prefabs/m1_w_003.prefab	3303	逍遙外裝3·顏色1（新年裝）
3304	Player/Characters/Prefabs/m1_w_003.prefab	3304	逍遙外裝3·顏色2（新年裝）
3305	Player/Characters/Prefabs/m1_w_003.prefab	3305	逍遙外裝3·顏色3（新年裝）
3306	Player/Characters/Prefabs/m1_w_003.prefab	3306	逍遙外裝3·顏色4（新年裝）
3307	Player/Characters/Prefabs/m1_w_004.prefab	3307	逍遙外裝4·顏色1（八家將）
3308	Player/Characters/Prefabs/m1_w_004.prefab	3308	逍遙外裝4·顏色2（八家將）
3309	Player/Characters/Prefabs/m1_w_004.prefab	3309	逍遙外裝4·顏色3（八家將）
3310	Player/Characters/Prefabs/m1_w_004.prefab	3310	逍遙外裝4·顏色4（八家將）
3311	Player/Characters/Prefabs/m1_w_005.prefab	3311	逍遙外裝5·顏色1（黑幫）
3312	Player/Characters/Prefabs/m1_w_005.prefab	3312	逍遙外裝5·顏色2（黑幫）
3313	Player/Characters/Prefabs/m1_w_005.prefab	3313	逍遙外裝5·顏色3（黑幫）
3314	Player/Characters/Prefabs/m1_w_005.prefab	3314	逍遙外裝5·顏色4（黑幫）
3315	Player/Characters/Prefabs/m1_w_006.prefab	3315	逍遙外裝6·顏色1（自然）
3316	Player/Characters/Prefabs/m1_w_006.prefab	3316	逍遙外裝6·顏色2（自然）
3317	Player/Characters/Prefabs/m1_w_006.prefab	3317	逍遙外裝6·顏色3（自然）
3318	Player/Characters/Prefabs/m1_w_006.prefab	3318	逍遙外裝6·顏色4（自然）
3319	Player/Characters/Prefabs/m1_w_006.prefab	3319	逍遙外裝6·顏色5（自然）
3320	Player/Characters/Prefabs/m1_w_004.prefab	3320	逍遙外裝4·顏色5（八家將）
3321	Player/Characters/Prefabs/m1_w_007.prefab	3321	逍遙外裝7·顏色1
3322	Player/Characters/Prefabs/m1_w_007.prefab	3322	逍遙外裝7·顏色2
3323	Player/Characters/Prefabs/m1_w_007.prefab	3323	逍遙外裝7·顏色3
3324	Player/Characters/Prefabs/m1_w_007.prefab	3324	逍遙外裝7·顏色4
3401	Player/Characters/Prefabs/m3_w_002.prefab	3401	武當外裝2·顏色7
3402	Player/Characters/Prefabs/m3_w_002.prefab	3402	武當外裝2·顏色8
3403	Player/Characters/Prefabs/m3_w_003.prefab	3403	武當外裝3·顏色1（新年裝）
3404	Player/Characters/Prefabs/m3_w_003.prefab	3404	武當外裝3·顏色2（新年裝）
3405	Player/Characters/Prefabs/m3_w_003.prefab	3405	武當外裝3·顏色3（新年裝）
3406	Player/Characters/Prefabs/m3_w_003.prefab	3406	武當外裝3·顏色4（新年裝）
3407	Player/Characters/Prefabs/m3_w_004.prefab	3407	武當外裝4·顏色1（八家將）
3408	Player/Characters/Prefabs/m3_w_004.prefab	3408	武當外裝4·顏色2（八家將）
3409	Player/Characters/Prefabs/m3_w_004.prefab	3409	武當外裝4·顏色3（八家將）
3410	Player/Characters/Prefabs/m3_w_004.prefab	3410	武當外裝4·顏色4（八家將）
3411	Player/Characters/Prefabs/m3_w_005.prefab	3411	武當外裝5·顏色1（黑幫）
3412	Player/Characters/Prefabs/m3_w_005.prefab	3412	武當外裝5·顏色2（黑幫）
3413	Player/Characters/Prefabs/m3_w_005.prefab	3413	武當外裝5·顏色3（黑幫）
3414	Player/Characters/Prefabs/m3_w_005.prefab	3414	武當外裝5·顏色4（黑幫）
3415	Player/Characters/Prefabs/m3_w_006.prefab	3415	武當外裝6·顏色1（自然）
3416	Player/Characters/Prefabs/m3_w_006.prefab	3416	武當外裝6·顏色2（自然）
3417	Player/Characters/Prefabs/m3_w_006.prefab	3417	武當外裝6·顏色3（自然）
3418	Player/Characters/Prefabs/m3_w_006.prefab	3418	武當外裝6·顏色4（自然）
3419	Player/Characters/Prefabs/m3_w_006_a.prefab	3419	武當外裝6·顏色5（自然）
3420	Player/Characters/Prefabs/m3_w_004.prefab	3420	武當外裝4·顏色5（八家將）
3421	Player/Characters/Prefabs/m3_w_007.prefab	3421	武當外裝7·顏色1
3422	Player/Characters/Prefabs/m3_w_007.prefab	3422	武當外裝7·顏色2
3423	Player/Characters/Prefabs/m3_w_007.prefab	3423	武當外裝7·顏色3
3424	Player/Characters/Prefabs/m3_w_007.prefab	3424	武當外裝7·顏色4
3501	Player/Characters/Prefabs/f3_w_002.prefab	3501	天忍外裝2·顏色7
3502	Player/Characters/Prefabs/f3_w_002.prefab	3502	天忍外裝2·顏色8
3503	Player/Characters/Prefabs/f3_w_003.prefab	3503	天忍外裝3·顏色1（新年裝）
3504	Player/Characters/Prefabs/f3_w_003.prefab	3504	天忍外裝3·顏色2（新年裝）
3505	Player/Characters/Prefabs/f3_w_003.prefab	3505	天忍外裝3·顏色3（新年裝）
3506	Player/Characters/Prefabs/f3_w_003.prefab	3506	天忍外裝3·顏色4（新年裝）
3507	Player/Characters/Prefabs/f3_w_004.prefab	3507	天忍外裝4·顏色1（八家將）
3508	Player/Characters/Prefabs/f3_w_004.prefab	3508	天忍外裝4·顏色2（八家將）
3509	Player/Characters/Prefabs/f3_w_004.prefab	3509	天忍外裝4·顏色3（八家將）
3510	Player/Characters/Prefabs/f3_w_004.prefab	3510	天忍外裝4·顏色4（八家將）
3511	Player/Characters/Prefabs/f3_w_005.prefab	3511	天忍外裝5·顏色1（黑幫）
3512	Player/Characters/Prefabs/f3_w_005.prefab	3512	天忍外裝5·顏色2（黑幫）
3513	Player/Characters/Prefabs/f3_w_005.prefab	3513	天忍外裝5·顏色3（黑幫）
3514	Player/Characters/Prefabs/f3_w_005.prefab	3514	天忍外裝5·顏色4（黑幫）
3515	Player/Characters/Prefabs/f3_w_006.prefab	3515	天忍外裝6·顏色1（自然）
3516	Player/Characters/Prefabs/f3_w_006.prefab	3516	天忍外裝6·顏色2（自然）
3517	Player/Characters/Prefabs/f3_w_006.prefab	3517	天忍外裝6·顏色3（自然）
3518	Player/Characters/Prefabs/f3_w_006.prefab	3518	天忍外裝6·顏色4（自然）
3519	Player/Characters/Prefabs/f3_w_006.prefab	3519	天忍外裝6·顏色5（自然）
3520	Player/Characters/Prefabs/f3_w_004.prefab	3520	天忍外裝4·顏色5（八家將）
3521	Player/Characters/Prefabs/f3_w_007.prefab	3521	天忍外裝7·顏色1
3522	Player/Characters/Prefabs/f3_w_007.prefab	3522	天忍外裝7·顏色2
3523	Player/Characters/Prefabs/f3_w_007.prefab	3523	天忍外裝7·顏色3
3524	Player/Characters/Prefabs/f3_w_007.prefab	3524	天忍外裝7·顏色4
3601	Player/Characters/Prefabs/m4_w_002.prefab	3601	少林外裝2·顏色7
3602	Player/Characters/Prefabs/m4_w_002.prefab	3602	少林外裝2·顏色8
3603	Player/Characters/Prefabs/m4_w_003.prefab	3603	少林外裝3·顏色1（新年裝）
3604	Player/Characters/Prefabs/m4_w_003.prefab	3604	少林外裝3·顏色2（新年裝）
3605	Player/Characters/Prefabs/m4_w_003.prefab	3605	少林外裝3·顏色3（新年裝）
3606	Player/Characters/Prefabs/m4_w_003.prefab	3606	少林外裝3·顏色4（新年裝）
3607	Player/Characters/Prefabs/m4_w_004.prefab	3607	少林外裝4·顏色1（八家將）
3608	Player/Characters/Prefabs/m4_w_004.prefab	3608	少林外裝4·顏色2（八家將）
3609	Player/Characters/Prefabs/m4_w_004.prefab	3609	少林外裝4·顏色3（八家將）
3610	Player/Characters/Prefabs/m4_w_004.prefab	3610	少林外裝4·顏色4（八家將）
3611	Player/Characters/Prefabs/m4_w_005.prefab	3611	少林外裝5·顏色1（黑幫）
3612	Player/Characters/Prefabs/m4_w_005.prefab	3612	少林外裝5·顏色2（黑幫）
3613	Player/Characters/Prefabs/m4_w_005.prefab	3613	少林外裝5·顏色3（黑幫）
3614	Player/Characters/Prefabs/m4_w_005.prefab	3614	少林外裝5·顏色4（黑幫）
3615	Player/Characters/Prefabs/m4_w_006.prefab	3615	少林外裝6·顏色1（自然）
3616	Player/Characters/Prefabs/m4_w_006.prefab	3616	少林外裝6·顏色2（自然）
3617	Player/Characters/Prefabs/m4_w_006.prefab	3617	少林外裝6·顏色3（自然）
3618	Player/Characters/Prefabs/m4_w_006.prefab	3618	少林外裝6·顏色4（自然）
3619	Player/Characters/Prefabs/m4_w_006.prefab	3619	少林外裝6·顏色5（自然）
3620	Player/Characters/Prefabs/m4_w_004.prefab	3620	少林外裝4·顏色5（八家將）
3621	Player/Characters/Prefabs/m4_w_007.prefab	3621	少林外裝7·顏色1
3622	Player/Characters/Prefabs/m4_w_007.prefab	3622	少林外裝7·顏色2
3623	Player/Characters/Prefabs/m4_w_007.prefab	3623	少林外裝7·顏色3
3624	Player/Characters/Prefabs/m4_w_007.prefab	3624	少林外裝7·顏色4
3701	Player/Characters/Prefabs/f4_w_002.prefab	3701	翠煙外裝2·顏色7
3702	Player/Characters/Prefabs/f4_w_002.prefab	3702	翠煙外裝2·顏色8
3703	Player/Characters/Prefabs/f4_w_003.prefab	3703	翠煙外裝3·顏色1（新年裝）
3704	Player/Characters/Prefabs/f4_w_003.prefab	3704	翠煙外裝3·顏色2（新年裝）
3705	Player/Characters/Prefabs/f4_w_003.prefab	3705	翠煙外裝3·顏色3（新年裝）
3706	Player/Characters/Prefabs/f4_w_003.prefab	3706	翠煙外裝3·顏色4（新年裝）
3707	Player/Characters/Prefabs/f4_w_004.prefab	3707	翠煙外裝4·顏色1（八家將）
3708	Player/Characters/Prefabs/f4_w_004.prefab	3708	翠煙外裝4·顏色2（八家將）
3709	Player/Characters/Prefabs/f4_w_004.prefab	3709	翠煙外裝4·顏色3（八家將）
3710	Player/Characters/Prefabs/f4_w_004.prefab	3710	翠煙外裝4·顏色4（八家將）
3711	Player/Characters/Prefabs/f4_w_005.prefab	3711	翠煙外裝5·顏色1（黑幫）
3712	Player/Characters/Prefabs/f4_w_005.prefab	3712	翠煙外裝5·顏色2（黑幫）
3713	Player/Characters/Prefabs/f4_w_005.prefab	3713	翠煙外裝5·顏色3（黑幫）
3714	Player/Characters/Prefabs/f4_w_005.prefab	3714	翠煙外裝5·顏色4（黑幫）
3715	Player/Characters/Prefabs/f4_w_006.prefab	3715	翠煙外裝6·顏色1（自然）
3716	Player/Characters/Prefabs/f4_w_006.prefab	3716	翠煙外裝6·顏色2（自然）
3717	Player/Characters/Prefabs/f4_w_006.prefab	3717	翠煙外裝6·顏色3（自然）
3718	Player/Characters/Prefabs/f4_w_006.prefab	3718	翠煙外裝6·顏色4（自然）
3719	Player/Characters/Prefabs/f4_w_006.prefab	3719	翠煙外裝6·顏色5（自然）
3720	Player/Characters/Prefabs/f4_w_004.prefab	3720	翠煙外裝4·顏色5（八家將）
3721	Player/Characters/Prefabs/f4_w_007.prefab	3721	翠煙外裝7·顏色1
3722	Player/Characters/Prefabs/f4_w_007.prefab	3722	翠煙外裝7·顏色2
3723	Player/Characters/Prefabs/f4_w_007.prefab	3723	翠煙外裝7·顏色3
3724	Player/Characters/Prefabs/f4_w_007.prefab	3724	翠煙外裝7·顏色4
3801	Player/Characters/Prefabs/m5_w_002.prefab	3801	唐門外裝2·顏色7
3802	Player/Characters/Prefabs/m5_w_002.prefab	3802	唐門外裝2·顏色8
3803	Player/Characters/Prefabs/m5_w_003.prefab	3803	唐門外裝3·顏色1（新年裝）
3804	Player/Characters/Prefabs/m5_w_003.prefab	3804	唐門外裝3·顏色2（新年裝）
3805	Player/Characters/Prefabs/m5_w_003.prefab	3805	唐門外裝3·顏色3（新年裝）
3806	Player/Characters/Prefabs/m5_w_003.prefab	3806	唐門外裝3·顏色4（新年裝）
3807	Player/Characters/Prefabs/m5_w_004.prefab	3807	唐門外裝4·顏色1（八家將）
3808	Player/Characters/Prefabs/m5_w_004.prefab	3808	唐門外裝4·顏色2（八家將）
3809	Player/Characters/Prefabs/m5_w_004.prefab	3809	唐門外裝4·顏色3（八家將）
3810	Player/Characters/Prefabs/m5_w_004.prefab	3810	唐門外裝4·顏色4（八家將）
3811	Player/Characters/Prefabs/m5_w_005.prefab	3811	唐門外裝5·顏色1（黑幫）
3812	Player/Characters/Prefabs/m5_w_005.prefab	3812	唐門外裝5·顏色2（黑幫）
3813	Player/Characters/Prefabs/m5_w_005.prefab	3813	唐門外裝5·顏色3（黑幫）
3814	Player/Characters/Prefabs/m5_w_005.prefab	3814	唐門外裝5·顏色4（黑幫）
3815	Player/Characters/Prefabs/m5_w_006.prefab	3815	唐門外裝6·顏色1（自然）
3816	Player/Characters/Prefabs/m5_w_006.prefab	3816	唐門外裝6·顏色2（自然）
3817	Player/Characters/Prefabs/m5_w_006.prefab	3817	唐門外裝6·顏色3（自然）
3818	Player/Characters/Prefabs/m5_w_006.prefab	3818	唐門外裝6·顏色4（自然）
3819	Player/Characters/Prefabs/m5_w_006.prefab	3819	唐門外裝6·顏色5（自然）
3820	Player/Characters/Prefabs/m5_w_004.prefab	3820	唐門外裝4·顏色5（八家將）
3821	Player/Characters/Prefabs/m5_w_007.prefab	3821	唐門外裝7·顏色1
3822	Player/Characters/Prefabs/m5_w_007.prefab	3822	唐門外裝7·顏色2
3823	Player/Characters/Prefabs/m5_w_007.prefab	3823	唐門外裝7·顏色3
3824	Player/Characters/Prefabs/m5_w_007.prefab	3824	唐門外裝7·顏色4
3901	Player/Characters/Prefabs/f5_w_002.prefab	3901	昆侖外裝2·顏色7
3902	Player/Characters/Prefabs/f5_w_002.prefab	3902	昆侖外裝2·顏色8
3903	Player/Characters/Prefabs/f5_w_003.prefab	3903	昆侖外裝3·顏色1（新年裝）
3904	Player/Characters/Prefabs/f5_w_003.prefab	3904	昆侖外裝3·顏色2（新年裝）
3905	Player/Characters/Prefabs/f5_w_003.prefab	3905	昆侖外裝3·顏色3（新年裝）
3906	Player/Characters/Prefabs/f5_w_003.prefab	3906	昆侖外裝3·顏色4（新年裝）
3907	Player/Characters/Prefabs/f5_w_004.prefab	3907	昆侖外裝4·顏色1（八家將）
3908	Player/Characters/Prefabs/f5_w_004.prefab	3908	昆侖外裝4·顏色2（八家將）
3909	Player/Characters/Prefabs/f5_w_004.prefab	3909	昆侖外裝4·顏色3（八家將）
3910	Player/Characters/Prefabs/f5_w_004.prefab	3910	昆侖外裝4·顏色4（八家將）
3911	Player/Characters/Prefabs/f5_w_005.prefab	3911	昆侖外裝5·顏色1（黑幫）
3912	Player/Characters/Prefabs/f5_w_005.prefab	3912	昆侖外裝5·顏色2（黑幫）
3913	Player/Characters/Prefabs/f5_w_005.prefab	3913	昆侖外裝5·顏色3（黑幫）
3914	Player/Characters/Prefabs/f5_w_005.prefab	3914	昆侖外裝5·顏色4（黑幫）
3915	Player/Characters/Prefabs/f5_w_006.prefab	3915	昆侖外裝6·顏色1（自然）
3916	Player/Characters/Prefabs/f5_w_006.prefab	3916	昆侖外裝6·顏色2（自然）
3917	Player/Characters/Prefabs/f5_w_006.prefab	3917	昆侖外裝6·顏色3（自然）
3918	Player/Characters/Prefabs/f5_w_006.prefab	3918	昆侖外裝6·顏色4（自然）
3919	Player/Characters/Prefabs/f5_w_006.prefab	3919	昆侖外裝6·顏色5（自然）
3920	Player/Characters/Prefabs/f5_w_004.prefab	3920	昆侖外裝4·顏色5（八家將）
3921	Player/Characters/Prefabs/f5_w_007.prefab	3921	昆侖外裝7·顏色1
3922	Player/Characters/Prefabs/f5_w_007.prefab	3922	昆侖外裝7·顏色2
3923	Player/Characters/Prefabs/f5_w_007.prefab	3923	昆侖外裝7·顏色3
3924	Player/Characters/Prefabs/f5_w_007.prefab	3924	昆侖外裝7·顏色4
4001	Player/Characters/Prefabs/m6_w_002.prefab	4001	丐幫外裝2·顏色7
4002	Player/Characters/Prefabs/m6_w_002.prefab	4002	丐幫外裝2·顏色8
4003	Player/Characters/Prefabs/m6_w_003.prefab	4003	丐幫外裝3·顏色1（新年裝）
4004	Player/Characters/Prefabs/m6_w_003.prefab	4004	丐幫外裝3·顏色2（新年裝）
4005	Player/Characters/Prefabs/m6_w_003.prefab	4005	丐幫外裝3·顏色3（新年裝）
4006	Player/Characters/Prefabs/m6_w_003.prefab	4006	丐幫外裝3·顏色4（新年裝）
4007	Player/Characters/Prefabs/m6_w_004.prefab	4007	丐幫外裝4·顏色1（八家將）
4008	Player/Characters/Prefabs/m6_w_004.prefab	4008	丐幫外裝4·顏色2（八家將）
4009	Player/Characters/Prefabs/m6_w_004.prefab	4009	丐幫外裝4·顏色3（八家將）
4010	Player/Characters/Prefabs/m6_w_004.prefab	4010	丐幫外裝4·顏色4（八家將）
4011	Player/Characters/Prefabs/m6_w_005.prefab	4011	丐幫外裝5·顏色1（黑幫）
4012	Player/Characters/Prefabs/m6_w_005.prefab	4012	丐幫外裝5·顏色2（黑幫）
4013	Player/Characters/Prefabs/m6_w_005.prefab	4013	丐幫外裝5·顏色3（黑幫）
4014	Player/Characters/Prefabs/m6_w_005.prefab	4014	丐幫外裝5·顏色4（黑幫）
4015	Player/Characters/Prefabs/m6_w_006.prefab	4015	丐幫外裝6·顏色1（自然）
4016	Player/Characters/Prefabs/m6_w_006.prefab	4016	丐幫外裝6·顏色2（自然）
4017	Player/Characters/Prefabs/m6_w_006.prefab	4017	丐幫外裝6·顏色3（自然）
4018	Player/Characters/Prefabs/m6_w_006.prefab	4018	丐幫外裝6·顏色4（自然）
4019	Player/Characters/Prefabs/m6_w_006.prefab	4019	丐幫外裝6·顏色5（自然）
4020	Player/Characters/Prefabs/m6_w_004.prefab	4020	丐幫外裝4·顏色5（八家將）
4021	Player/Characters/Prefabs/m6_w_007.prefab	4021	丐幫外裝7·顏色1
4022	Player/Characters/Prefabs/m6_w_007.prefab	4022	丐幫外裝7·顏色2
4023	Player/Characters/Prefabs/m6_w_007.prefab	4023	丐幫外裝7·顏色3
4024	Player/Characters/Prefabs/m6_w_007.prefab	4024	丐幫外裝7·顏色4
4101	Player/Characters/Prefabs/f6_w_002.prefab	4101	五毒外裝2·顏色7
4102	Player/Characters/Prefabs/f6_w_002.prefab	4102	五毒外裝2·顏色8
4103	Player/Characters/Prefabs/f6_w_003.prefab	4103	五毒外裝3·顏色1（新年裝）
4104	Player/Characters/Prefabs/f6_w_003.prefab	4104	五毒外裝3·顏色2（新年裝）
4105	Player/Characters/Prefabs/f6_w_003.prefab	4105	五毒外裝3·顏色3（新年裝）
4106	Player/Characters/Prefabs/f6_w_003.prefab	4106	五毒外裝3·顏色4（新年裝）
4107	Player/Characters/Prefabs/f6_w_004.prefab	4107	五毒外裝4·顏色1（八家將）
4108	Player/Characters/Prefabs/f6_w_004.prefab	4108	五毒外裝4·顏色2（八家將）
4109	Player/Characters/Prefabs/f6_w_004.prefab	4109	五毒外裝4·顏色3（八家將）
4110	Player/Characters/Prefabs/f6_w_004.prefab	4110	五毒外裝4·顏色4（八家將）
4111	Player/Characters/Prefabs/f6_w_005.prefab	4111	五毒外裝5·顏色1（黑幫）
4112	Player/Characters/Prefabs/f6_w_005.prefab	4112	五毒外裝5·顏色2（黑幫）
4113	Player/Characters/Prefabs/f6_w_005.prefab	4113	五毒外裝5·顏色3（黑幫）
4114	Player/Characters/Prefabs/f6_w_005.prefab	4114	五毒外裝5·顏色4（黑幫）
4115	Player/Characters/Prefabs/f6_w_006.prefab	4115	五毒外裝6·顏色1（自然）
4116	Player/Characters/Prefabs/f6_w_006.prefab	4116	五毒外裝6·顏色2（自然）
4117	Player/Characters/Prefabs/f6_w_006.prefab	4117	五毒外裝6·顏色3（自然）
4118	Player/Characters/Prefabs/f6_w_006.prefab	4118	五毒外裝6·顏色4（自然）
4119	Player/Characters/Prefabs/f6_w_006.prefab	4119	五毒外裝6·顏色5（自然）
4120	Player/Characters/Prefabs/f6_w_004.prefab	4120	五毒外裝4·顏色5（八家將）
4121	Player/Characters/Prefabs/f6_w_007.prefab	4121	五毒外裝7·顏色1
4122	Player/Characters/Prefabs/f6_w_007.prefab	4122	五毒外裝7·顏色2
4123	Player/Characters/Prefabs/f6_w_007.prefab	4123	五毒外裝7·顏色3
4124	Player/Characters/Prefabs/f6_w_007.prefab	4124	五毒外裝7·顏色4
4201	Player/Characters/Prefabs/m7_w_002.prefab	4201	藏劍外裝2·顏色7
4202	Player/Characters/Prefabs/m7_w_002.prefab	4202	藏劍外裝2·顏色8
4203	Player/Characters/Prefabs/m7_w_003.prefab	4203	藏劍外裝3·顏色1（新年裝）
4204	Player/Characters/Prefabs/m7_w_003.prefab	4204	藏劍外裝3·顏色2（新年裝）
4205	Player/Characters/Prefabs/m7_w_003.prefab	4205	藏劍外裝3·顏色3（新年裝）
4206	Player/Characters/Prefabs/m7_w_003.prefab	4206	藏劍外裝3·顏色4（新年裝）
4207	Player/Characters/Prefabs/m7_w_004.prefab	4207	藏劍外裝4·顏色1（八家將）
4208	Player/Characters/Prefabs/m7_w_004.prefab	4208	藏劍外裝4·顏色2（八家將）
4209	Player/Characters/Prefabs/m7_w_004.prefab	4209	藏劍外裝4·顏色3（八家將）
4210	Player/Characters/Prefabs/m7_w_004.prefab	4210	藏劍外裝4·顏色4（八家將）
4211	Player/Characters/Prefabs/m7_w_004.prefab	4211	藏劍外裝4·顏色5（八家將）
4212	Player/Characters/Prefabs/m7_w_005.prefab	4212	藏劍外裝5·顏色1（黑幫）
4213	Player/Characters/Prefabs/m7_w_005.prefab	4213	藏劍外裝5·顏色2（黑幫）
4214	Player/Characters/Prefabs/m7_w_005.prefab	4214	藏劍外裝5·顏色3（黑幫）
4215	Player/Characters/Prefabs/m7_w_005.prefab	4215	藏劍外裝5·顏色4（黑幫）
4216	Player/Characters/Prefabs/m7_w_006.prefab	4216	藏劍外裝6·顏色1（自然）
4217	Player/Characters/Prefabs/m7_w_006.prefab	4217	藏劍外裝6·顏色2（自然）
4218	Player/Characters/Prefabs/m7_w_006.prefab	4218	藏劍外裝6·顏色3（自然）
4219	Player/Characters/Prefabs/m7_w_006.prefab	4219	藏劍外裝6·顏色4（自然）
4220	Player/Characters/Prefabs/m7_w_006.prefab	4220	藏劍外裝6·顏色5（自然）
4221	Player/Characters/Prefabs/m7_w_007.prefab	4221	藏劍外裝7·顏色1
4222	Player/Characters/Prefabs/m7_w_007.prefab	4222	藏劍外裝7·顏色2
4223	Player/Characters/Prefabs/m7_w_007.prefab	4223	藏劍外裝7·顏色3
4224	Player/Characters/Prefabs/m7_w_007.prefab	4224	藏劍外裝7·顏色4
4301	Player/Characters/Prefabs/f7_w_002.prefab	4301	長歌外裝2·顏色7
4302	Player/Characters/Prefabs/f7_w_002.prefab	4302	長歌外裝2·顏色8
4303	Player/Characters/Prefabs/f7_w_003.prefab	4303	長歌外裝3·顏色1（新年裝）
4304	Player/Characters/Prefabs/f7_w_003.prefab	4304	長歌外裝3·顏色2（新年裝）
4305	Player/Characters/Prefabs/f7_w_003.prefab	4305	長歌外裝3·顏色3（新年裝）
4306	Player/Characters/Prefabs/f7_w_003.prefab	4306	長歌外裝3·顏色4（新年裝）
4307	Player/Characters/Prefabs/f7_w_004.prefab	4307	長歌外裝4·顏色1（八家將）
4308	Player/Characters/Prefabs/f7_w_004.prefab	4308	長歌外裝4·顏色2（八家將）
4309	Player/Characters/Prefabs/f7_w_004.prefab	4309	長歌外裝4·顏色3（八家將）
4310	Player/Characters/Prefabs/f7_w_004.prefab	4310	長歌外裝4·顏色4（八家將）
4311	Player/Characters/Prefabs/f7_w_004.prefab	4311	長歌外裝4·顏色5（八家將）
4312	Player/Characters/Prefabs/f7_w_005.prefab	4312	長歌外裝5·顏色1（黑幫）
4313	Player/Characters/Prefabs/f7_w_005.prefab	4313	長歌外裝5·顏色2（黑幫）
4314	Player/Characters/Prefabs/f7_w_005.prefab	4314	長歌外裝5·顏色3（黑幫）
4315	Player/Characters/Prefabs/f7_w_005.prefab	4315	長歌外裝5·顏色4（黑幫）
4316	Player/Characters/Prefabs/f7_w_006.prefab	4316	長歌外裝6·顏色1（自然）
4317	Player/Characters/Prefabs/f7_w_006.prefab	4317	長歌外裝6·顏色2（自然）
4318	Player/Characters/Prefabs/f7_w_006.prefab	4318	長歌外裝6·顏色3（自然）
4319	Player/Characters/Prefabs/f7_w_006.prefab	4319	長歌外裝6·顏色4（自然）
4320	Player/Characters/Prefabs/f7_w_006.prefab	4320	長歌外裝6·顏色5（自然）
4321	Player/Characters/Prefabs/f7_w_007.prefab	4321	長歌外裝7·顏色1
4322	Player/Characters/Prefabs/f7_w_007.prefab	4322	長歌外裝7·顏色2
4323	Player/Characters/Prefabs/f7_w_007.prefab	4323	長歌外裝7·顏色3
4324	Player/Characters/Prefabs/f7_w_007.prefab	4324	長歌外裝7·顏色4
4401	Player/Characters/Prefabs/f1_w_002.prefab	4401	15門派外裝2·顏色7
4402	Player/Characters/Prefabs/f1_w_002.prefab	4402	15門派外裝2·顏色8
4403	Player/Characters/Prefabs/f1_w_003.prefab	4403	15門派外裝3·顏色1（新年裝）
4404	Player/Characters/Prefabs/f1_w_003.prefab	4404	15門派外裝3·顏色2（新年裝）
4405	Player/Characters/Prefabs/f1_w_003.prefab	4405	15門派外裝3·顏色3（新年裝）
4406	Player/Characters/Prefabs/f1_w_003.prefab	4406	15門派外裝3·顏色4（新年裝）
4407	Player/Characters/Prefabs/f1_w_004.prefab	4407	15門派外裝4·顏色1（八家將）
4408	Player/Characters/Prefabs/f1_w_004.prefab	4408	15門派外裝4·顏色2（八家將）
4409	Player/Characters/Prefabs/f1_w_004.prefab	4409	15門派外裝4·顏色3（八家將）
4410	Player/Characters/Prefabs/f1_w_004.prefab	4410	15門派外裝4·顏色4（八家將）
4501	Player/Characters/Prefabs/m1_w_002.prefab	4501	16門派外裝2·顏色7
4502	Player/Characters/Prefabs/m1_w_002.prefab	4502	16門派外裝2·顏色8
4503	Player/Characters/Prefabs/m1_w_003.prefab	4503	16門派外裝3·顏色1（新年裝）
4504	Player/Characters/Prefabs/m1_w_003.prefab	4504	16門派外裝3·顏色2（新年裝）
4505	Player/Characters/Prefabs/m1_w_003.prefab	4505	16門派外裝3·顏色3（新年裝）
4506	Player/Characters/Prefabs/m1_w_003.prefab	4506	16門派外裝3·顏色4（新年裝）
4507	Player/Characters/Prefabs/m1_w_004.prefab	4507	16門派外裝4·顏色1（八家將）
4508	Player/Characters/Prefabs/m1_w_004.prefab	4508	16門派外裝4·顏色2（八家將）
