SkillId		MagicDesc
4444	平湖断月	增加平湖断月[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身
4445	峰插云景	每秒回复[00ff00]recover_life_v1[-]点生命值
4447	中级·九溪弥烟	提高九溪弥烟[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_attackrating_v12[-]点命中与[00ff00]add_usebasedmg_p12%[-]基础攻击
4448	中级·心剑	增加[00ff00]add_state_time12/15[-]秒持续时间，增加[00ff00]deadlystrike_v1[-]点会心
4450	中级·平湖断月	增加平湖断月[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身；减少敌人[00ff00]runspeed_p1%[-]移动速度，持续[00ff00]skill_statetime1/15[-]秒
4452	中级·峰插云景	峰插云景冷却时间减少[00ff00]deccdtime2/15[-]秒，每秒回复[00ff00]recover_life_v1[-]点生命值
4454	高级·九溪弥烟	提高九溪弥烟[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_attackrating_v12[-]点命中、[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身
4455	高级·心剑	增加[00ff00]add_state_time12/15[-]秒持续时间，增加[00ff00]deadlystrike_v1[-]点会心与[00ff00]attackspeed_v1[-]点攻击速度
4457	高级·平湖断月	增加平湖断月[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身；减少敌人[00ff00]runspeed_p1%[-]移动速度，持续[00ff00]skill_statetime1/15[-]秒；[00ff00]userdesc_1011%[-]几率免疫控制[00ff00]userdesc_1021/15[-]秒
4460	高级·峰插云景	峰插云景冷却时间减少[00ff00]deccdtime2/15[-]秒，每秒回复[00ff00]recover_life_v1[-]点生命值；每次命中敌方减少其抗性[00ff00]all_series_resist_p1%[-]基础抗性，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]倍
4501	长歌扇诀	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4506	平沙雁落	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4508	云生结海	提升自己[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]meleedamagereturn_p1%[-]反弹近程伤害与[00ff00]rangedamagereturn_p1%[-]反弹远程伤害，提升队友[00ff00]userdesc_1011%[-]基础攻击力、[00ff00]userdesc_1021%[-]基础全系抗性、[00ff00]userdesc_1031%[-]反弹近程伤害与[00ff00]userdesc_1041%[-]反弹远程伤害，音域持续[00ff00]skill_statetime1/15[-]秒
4512	清音长啸	每道音波对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，并有[00ff00]state_hurt_attack1%[-]几率造成眩晕、受伤、致缠、迟缓或麻痹，持续[00ff00]state_hurt_attack2/15[-]秒
4517	天音知脉	永久提升自己[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]lifemax_p1%[-]基础生命上限
4518	江逐月天	每半秒对敌方造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，[00ff00]state_stun_attack1%[-]几率造成眩晕[00ff00]state_stun_attack2/15[-]秒并减少[00ff00]attackrate_p1%[-]基础命中与[00ff00]deadlystrike_p1%[-]基础会心，持续[00ff00]skill_statetime1/15[-]秒；增加友方[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]runspeed_v1[-]点移动速度
4522	夜引风岚	[00ff00]userdesc_1051%[-]几率触发击退效果，触发间隔[00ff00]userdesc_1052/15[-]秒
4525	高级扇诀	提升[长歌扇诀][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4527	魔音缠绕	有[00ff00]userdesc_1011%[-]几率减少敌人[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackrate_p1%[-]基础命中、[00ff00]deadlystrike_p1%[-]基础会心与[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4529	回梦逐光	有[00ff00]userdesc_1021%[-]几率触发，对敌人造成[00ff00]state_hurt_attack2/15[-]秒的受伤、致缠、迟缓、麻痹或眩晕效果并每[00ff00]recover_life_p2/15[-]秒回复自身[00ff00]recover_life_p1%[-]生命，持续[00ff00]userdesc_1011/15[-]秒，触发间隔[00ff00]userdesc_1031/15[-]秒
4538	银烛清韵	永久提升[00ff00]lifemax_p1%[-]基础生命上限、[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_stun_attackrate1[-]点眩晕几率
4539	阳春白雪	<长歌扇诀>能使目标暂时无法回复生命，触发几率[00ff00]userdesc_1021%[-]，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1011/15[-]秒
4551	平沙雁落	提高[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_attackrating_v12[-]命中
4552	云生结海	每秒回复[00ff00]recover_life_v1[-]点生命
4554	清音长啸	提高[00ff00]add_igdefense_v12[-]点忽闪与[00ff00]add_deadlystrike_v12[-]点会心
4556	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基础攻击
4557	平沙雁落	提高[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_attackrating_v12[-]命中与[00ff00]add_usebasedmg_p12%[-]基础攻击
4558	云生结海	延长[00ff00]addms_life12/15[-]秒，每秒回复[00ff00]recover_life_v1[-]点生命
4560	清音长啸	提高[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_deadlystrike_v12[-]点会心与[00ff00]add_usebasedmg_p12%[-]基础攻击
4562	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，减少[00ff00]deccdtime2/15[-]秒冷却时间
4563	平沙雁落	提高[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_attackrating_v12[-]命中与[00ff00]add_usebasedmg_p12%[-]基础攻击，有[00ff00]add_stun_r2%[-]几率造成[00ff00]add_stun_t2/15[-]秒眩晕
4564	云生结海	延长[00ff00]addms_life12/15[-]秒，每秒回复[00ff00]recover_life_v1[-]点生命，结束时对周围敌人造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4567	清音长啸	提高[00ff00]add_igdefense_v12[-]点忽闪、[00ff00]add_deadlystrike_v12[-]点会心与[00ff00]add_usebasedmg_p12%[-]基础攻击，增加[00ff00]add_hurt_t2/15[-]秒造成的受伤、致缠、迟缓、麻痹、眩晕时间
4569	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，减少[00ff00]deccdtime2/15[-]秒冷却时间，在造成伤害时有[00ff00]state_drag_attack1%[-]几率将敌人拉至中心
4801	任脉·曲骨	普攻命中目标时，有[00ff00]userdesc_1011%[-]几率额外对目标及其周围目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，触发间隔[00ff00]userdesc_1021/15[-]秒
4804	督脉·曲骨	受到攻击时有[00ff00]userdesc_1011%[-]几率对目标进行反击，造成[00ff00]attack_usebasedamage_p1%[-]基础伤害与[00ff00]state_confuse_attack2/15[-]秒的混乱效果，触发间隔[00ff00]userdesc_1021/15[-]秒
